src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
142.250.77.14,38,18.555555555555557,10.483967772122993,1,72,0.6222587571489446
142.250.77.22,8,4.111111111111111,2.4241582476968255,1,9,0.03681956194252135
142.250.77.3,16,8.058823529411764,4.807721586282953,1,17,0.06841681147838208
142.251.170.84,18,9.052631578947368,5.394672656871058,1,19,1.633621083777145
142.251.8.95,16,8.5,4.6097722286464435,1,16,2.3308234805583226
146.75.112.157,9,4.363636363636363,2.705977466570403,1,11,1.3648721252858427
147.92.146.114,17,6.846153846153846,5.0512169721175395,1,26,0.16746602468652977
147.92.146.190,23,10.76923076923077,7.110705322084075,1,26,0.15907062978782605
147.92.146.208,58,27.758064516129032,17.499940538028905,1,62,1.117251524422663
147.92.191.21,13,7.0,3.7416573867739413,1,13,2.851467430235397
147.92.191.92,21,8.705882352941176,5.9484521553915775,1,51,0.4552782410583138
147.92.242.232,29,12.108108108108109,9.235020841030005,1,37,0.19573400689130732
147.92.249.185,239,62.723636363636366,69.62870349513355,1,550,0.5490643193679117
151.101.131.6,8,4.5,2.29128784747792,1,8,4.325599580937259
151.101.3.6,25,11.333333333333334,7.586537784494028,1,30,0.2223324195339639
151.101.67.6,18,7.542857142857143,4.848227111269539,1,35,0.04855785341617949
156.146.35.210,372,164.9375860289057,61.55022611979419,1,23248,4.049725563794883
160.79.104.10,79,40.0,22.80350850198276,1,79,4.0957505143188575
163.28.19.8,1518,759.5,438.2087592308792,1,1518,8.591668855139512
163.28.19.9,4220,1749.139455782313,1209.0740135938754,1,5880,2.17690927127232
163.28.224.237,10,4.6923076923076925,2.9452599567810225,1,13,0.19301823467775286
163.28.224.7,42,16.25179856115108,10.829677798790204,1,139,0.18676039780441017
163.28.225.55,35,17.10810810810811,10.508127571998434,1,37,0.2688033343221007
163.28.225.61,34,11.69620253164557,9.862798573722186,1,79,0.13734182806868933
163.28.226.16,8,3.9,2.3853720883753127,1,10,0.28042963581899744
163.28.5.123,13,7.0,3.7416573867739413,1,13,5.6723777470612635
163.28.5.130,25,13.0,7.211102550927978,1,25,4.953209416118464
163.28.5.64,14,6.75,4.264680527307995,1,16,0.1251880116859479
168.95.1.1,4,1.7804878048780488,0.8698807073232688,1,41,0.057936071909642256
17.138.176.4,23,12.0,6.6332495807108,1,23,4.159507393669608
17.156.129.37,17,7.761904761904762,5.11677690501468,1,21,0.5215930392746284
17.188.182.132,12,6.5,3.452052529534663,1,12,3.5508757674667053
17.188.182.196,4,2.5,1.118033988749895,1,4,12.806916897052334
17.188.183.4,4,2.5,1.118033988749895,1,4,3.1516718123753096
17.23.112.11,41,17.278846153846153,11.852828882372043,1,104,0.13710903513740258
17.248.223.129,9,4.25,2.6180463454008347,1,12,0.09467413340572026
17.248.223.65,58,17.67763157894737,15.196347368297099,1,152,0.2785306876912303
17.248.223.66,102,23.349498327759196,23.01453499027428,1,598,0.6072983989356646
17.250.122.133,13,6.2,4.036500134192161,1,15,0.3172786421238235
17.250.122.137,1298,440.06056616194866,356.3970659477119,1,6076,2.204709896764676
17.253.116.125,1,1.0,0.0,1,1,0.6931471805599453
17.253.117.201,20,5.428571428571429,4.548771980503337,1,112,0.14688077546189984
17.253.117.202,35,16.015873015873016,9.496017650677059,1,63,0.08797322346449434
17.253.117.203,12,5.6,3.5925849560819945,1,15,0.22275505150989425
17.253.117.21,26,9.576923076923077,7.555808142508023,1,78,0.19166996555035812
17.253.117.31,19,10.0,5.477225575051661,1,19,4.461489559006867
17.253.144.10,18,8.0,5.259911279353167,1,24,0.18848733283506255
17.253.71.151,47,24.0,13.564659966250536,1,47,5.299746200708058
17.253.85.208,7,3.625,2.117634293262177,1,8,0.2289805740055057
17.253.86.161,11,5.769230769230769,2.965282348830213,1,13,1.9729652694268367
17.253.87.204,47,24.0,13.564659966250536,1,47,5.318180470784063
17.57.145.26,22,8.085714285714285,6.750117156957579,1,35,0.09432261581430086
17.8.131.101,8,4.5,2.29128784747792,1,8,7.967253188665445
17.8.131.136,15,6.7272727272727275,4.179841430026418,1,22,0.5475694246160552
17.8.131.8,32,11.602941176470589,8.450791306287366,1,68,1.0483431549322968
172.217.145.136,2796,1084.2532686939915,766.8496526695683,1,6807,2.3716509610820955
172.64.149.120,400,200.5,115.46969299344309,1,400,7.924966297082894
172.64.149.159,150,42.28179190751445,40.41189751017493,1,692,1.613165972114326
172.64.154.222,356,143.61482594540445,83.5781082334591,1,3993,3.3646997525682703
172.64.69.66,9,4.083333333333333,2.7525240941522906,1,12,0.2606743468400574
172.66.0.198,19,10.0,5.477225575051661,1,19,3.677714959436859
173.194.174.109,108,52.39662447257384,31.334099817780384,1,237,1.2284366974179233
174.35.76.111,22,9.633333333333333,6.363873732946694,1,30,0.4034121641878965
182.22.30.204,28,14.366666666666667,7.820841102819796,1,30,2.4361661006359445
183.79.255.44,65,23.16190476190476,19.515133960973447,1,105,0.9625673948337292
184.50.179.49,3,1.75,0.82915619758885,1,4,0.12192316987587515
192.169.122.176,250,100.2090909090909,77.54436799835602,1,330,0.4252678552589185
199.232.151.6,12,5.578947368421052,3.23331001124372,1,19,0.13198890531533555
20.44.10.122,22,10.627906976744185,6.057949825177651,1,43,0.6924126772667041
210.71.227.136,97,49.0,28.0,1,97,3.711919972729676
210.71.227.171,6133,3067.0,1770.4445769354093,1,6133,7.840778745742775
212.102.50.14,441,168.27397521448998,66.33387443488971,1,20980,4.119941289155859
216.180.233.59,6271,2726.09892523209,1284.9606399295967,1,30053,5.647621840689687
216.239.32.180,23,11.541666666666666,6.855527980315512,1,24,0.09506810875678341
216.239.36.180,22,11.5,6.34428877022476,1,22,3.9380712948957863
216.239.36.54,17,6.37037037037037,5.2078868121351265,1,27,0.08103391502409671
23.202.35.136,198,57.903863432165316,41.16236465025299,1,1113,1.1202649277353185
3.169.121.66,15,7.235294117647059,4.570099905777655,1,17,0.06840657769050877
3.169.122.82,29,14.129032258064516,8.746398099139832,1,31,0.4171769337183173
3.169.137.11,9,5.0,2.581988897471611,1,9,5.335602882449208
3.169.35.82,312,146.96696696696696,94.61044893116652,1,333,1.7217788939535972
3.169.36.82,21,10.173913043478262,6.376943345147515,1,23,0.09152657819645593
3.169.36.86,20,7.5,6.34428877022476,1,30,0.2976167972376255
3.169.43.103,14,6.277777777777778,4.2400937562427075,1,18,0.07046715775949154
3.5.155.121,227,109.42194092827005,67.741622737318,1,237,3.3528475013601318
34.111.123.165,14,7.5,4.031128874149275,1,14,2.846403224693452
34.111.61.191,14,7.5,4.031128874149275,1,14,2.3877977189744053
34.120.195.249,13,5.822784810126582,3.236498708543259,1,79,0.5074444754769629
34.143.76.2,5,3.0,1.4142135623730951,1,5,3.6178432033094476
34.143.79.2,22,7.069767441860465,6.464196019496536,1,43,0.12327805195909176
34.49.1.209,22,11.5,6.34428877022476,1,22,4.306319869821767
34.8.245.155,22,11.5,6.34428877022476,1,22,4.205672011566932
35.174.127.31,18,9.5,5.188127472091127,1,18,2.265412455287741
35.186.224.22,12,6.260869565217392,3.3260159128530917,1,23,0.05440937867811332
35.186.224.24,39,10.476014760147601,9.457926661683814,1,271,0.3439650361650817
35.186.224.40,2,1.1206896551724137,0.32576626944295145,1,58,0.0760364027846165
4.153.129.168,9,4.125,2.5708704751503917,1,48,0.271594630895592
40.79.197.34,15,6.675675675675675,4.349924224590423,1,37,0.08999752433607618
43.206.26.74,11,5.142857142857143,3.2701494692170274,1,14,0.2097179080897679
45.116.82.51,23,10.241379310344827,6.881535376061489,1,29,0.3935941597643415
45.223.141.252,528,255.91064981949458,138.0640062231253,1,1108,1.6947126392266814
47.242.236.26,11,3.1785714285714284,3.082827684223081,1,28,0.1372323908425406
49.7.149.118,6,3.5,1.707825127659933,1,6,4.303917210549333
49.7.240.75,12,5.235294117647059,3.5567568136072882,1,17,0.1815654302213004
52.182.143.211,11,5.066666666666666,3.172100600898752,1,15,0.11637358600809401
52.198.93.132,13,4.3076923076923075,3.8004982544725,1,26,0.16391574619612517
64.233.188.108,9,3.8,2.535087112244206,1,15,0.06968801693762292
64.233.189.95,15,6.833333333333333,4.728753653037035,1,18,0.17916520849157638
