src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
34.237.73.95,5,3.0,1.4142135623730951,1,5,3.7237096458776526
34.36.57.103,106,44.323076923076925,33.70829968206081,1,130,0.40178487575632477
35.174.127.31,11,2.6744186046511627,2.5944567942689445,1,43,0.14198244069897098
35.186.224.22,14,6.714285714285714,3.67006645104718,1,49,0.0807926171456381
35.186.224.24,64,16.89156626506024,16.353189179545208,1,415,0.4234484477190671
35.186.224.40,2,1.098360655737705,0.29780167417352377,1,61,0.07260751778784033
35.210.214.151,18,8.08695652173913,5.356126467629388,1,23,1.6601964524371602
4.153.129.168,8,3.9,2.3853720883753127,1,10,0.9625204659477162
44.206.103.95,18,7.625,5.558870538757551,1,24,0.22099066192775849
44.235.252.74,22,10.666666666666666,6.674994798166928,1,24,1.763348730241907
45.57.90.1,10,5.333333333333333,2.6562295750848715,1,12,1.4496117973817184
52.10.208.126,27,11.48076923076923,7.5510834286707205,1,52,1.5759665947697765
52.168.112.67,18,9.052631578947368,5.394672656871058,1,19,1.4848797545394898
52.168.117.169,14,6.444444444444445,4.071884933735266,1,18,1.4037393933133204
52.38.7.83,49,27.25,14.523687548277813,1,56,2.8236278973212787
64.233.189.95,18,7.782608695652174,5.641126327089764,1,23,0.2272683507090394
