src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
10.5.0.87,3,1.5084745762711864,0.6732889513912272,1,59,0.020265529346738993
10.5.0.9,5,2.4,1.3564659966250536,1,15,0.013623706797854757
10.5.0.94,6,1.6065259117082533,0.8960756967572473,3,521,0.14958412376374272
10.5.1.106,6,1.9215686274509804,1.3261049740322286,2,51,0.08626156066684136
10.5.1.110,2,1.5,0.5,1,2,1.0790851255370533
10.5.1.112,7,2.018181818181818,1.3815789266554817,2,55,0.060805547420093774
10.5.1.114,6,1.4173228346456692,0.8823817525284133,1,127,0.0856868507512562
10.5.1.116,9,3.5,2.327373340628157,1,36,0.017543862910039107
10.5.1.120,5,1.6764705882352942,1.1040190811249095,3,34,0.015507415863628315
10.5.1.136,16,5.666666666666667,4.328051079156859,3,51,0.019530303211461146
10.5.1.14,7,1.3546099290780143,0.7684815254362816,3,282,0.08475025363172113
10.5.1.148,12,1.7483870967741935,1.6141586511961443,3,465,0.13567686273049767
10.5.1.151,11,1.6881720430107527,1.412147717026189,3,372,0.11159509956232203
10.5.1.153,4,1.6153846153846154,0.8804248570968921,2,26,0.010795576261251391
10.5.1.157,14,2.5223880597014925,2.509264252793602,3,469,0.13601296040282135
10.5.1.165,5,1.369281045751634,0.6984371953042932,1,306,0.09276069694853424
10.5.1.17,4,1.5277777777777777,0.7632573146685605,1,36,0.016343248469472296
10.5.1.173,1,1.0,0.0,1,5,0.01591824544533232
10.5.1.175,2,1.0465116279069768,0.21059035204970736,2,43,0.014200782519218785
10.5.1.178,5,1.6818181818181819,0.9071949927225881,2,132,0.09819866194432258
10.5.1.189,15,3.030501089324619,2.9732185068061345,3,459,0.13623455915781488
10.5.1.195,2,1.3333333333333333,0.4714045207910317,1,6,0.006592783107700493
10.5.1.196,9,2.103448275862069,1.6261829134553922,2,116,0.06568929764705275
10.5.1.199,1,1.0,0.0,1,4,0.0021411942520328975
10.5.1.212,7,1.8958333333333333,1.1408984641744222,2,96,0.03453288036202758
10.5.1.213,2,1.3333333333333333,0.4714045207910317,1,12,0.004250281927968857
10.5.1.231,13,1.874331550802139,1.8275181022737468,3,374,0.10968053816512721
10.5.1.34,14,5.910112359550562,3.7615453716366294,3,89,0.22502308749586702
10.5.1.38,2,1.5,0.5,1,4,0.2400022434040767
10.5.1.44,17,2.7427466150870408,3.271347181015204,3,517,0.14848222234802846
10.5.1.47,8,4.2,2.3151673805580453,2,10,0.8731485306209008
10.5.1.58,7,2.380952380952381,1.7313960916855087,1,21,0.008776700982175822
10.5.1.60,2,1.5,0.5,1,4,0.025911861766457298
10.5.1.73,5,1.7662337662337662,0.9243615402220385,2,77,0.028561093117322106
10.5.1.74,4,2.1538461538461537,1.0986812966989001,1,13,0.009597318947693997
10.5.1.76,15,2.7030878859857483,2.7073779664250157,3,421,0.13058970819279733
10.5.1.80,5,1.8461538461538463,1.2917581249035894,1,13,0.005407698681884914
10.5.1.85,2,1.5,0.5,1,2,0.6820165935233037
10.5.1.9,11,2.6983240223463687,2.3203128969391726,2,179,0.2015978453506505
10.5.2.105,6,2.6923076923076925,1.5876744185038687,2,13,0.03600222142664818
10.5.2.112,6,1.6643835616438356,1.074469587273812,2,146,0.044569932135842566
10.5.2.116,6,2.0714285714285716,1.2982196076395796,2,42,0.01567238245321995
10.5.2.119,3,1.3571428571428572,0.6102859818083951,1,14,0.004371894886854314
10.5.2.121,12,1.9078651685393258,1.7086840142262005,3,445,0.12952236799115036
10.5.2.128,3,1.3269230769230769,0.5791623210144459,1,52,0.03568613613380849
10.5.2.146,5,1.4402985074626866,0.7581516607803752,2,134,0.04087597559174172
10.5.2.147,3,1.5,0.6354889093022426,2,26,0.029078656362588478
10.5.2.150,4,1.2878787878787878,0.5439794870004923,1,264,0.07881059697990261
10.5.2.158,6,2.3333333333333335,1.6193277068654826,1,15,0.008916907027913947
10.5.2.179,4,1.5217391304347827,0.7728864710709207,2,23,0.022478346893825687
10.5.2.183,4,2.3636363636363638,0.8813963377120597,2,11,0.2912173699561802
10.5.2.185,7,2.3448275862068964,1.7275827655000482,2,29,0.02561977193549985
10.5.2.187,7,1.7586206896551724,1.2636884277109444,1,58,0.022816770275468135
10.5.2.20,7,1.766355140186916,1.1806812484002807,2,107,0.03961180533115595
10.5.2.204,11,1.969325153374233,1.6445608915990686,2,326,0.10133421935892789
10.5.2.214,16,4.166666666666667,4.339738855430512,3,72,0.0494485201277577
10.5.2.227,4,2.0714285714285716,0.9609731462195508,2,14,0.4601502459467851
10.5.2.245,10,2.528735632183908,2.1000223340890627,2,87,0.0654569168045015
10.5.2.28,5,1.6884057971014492,0.8911865127716553,2,138,0.04309060788753077
10.5.2.34,2,1.5,0.5,1,4,0.0036527307382504363
10.5.2.45,6,2.933333333333333,1.8427033281447005,2,15,0.015430119431314884
10.5.2.46,3,1.4285714285714286,0.6226998490772391,2,14,0.005749479471554908
10.5.2.49,6,2.1192660550458715,1.2320250402718749,1,109,0.034268360286677166
10.5.2.59,4,1.2064777327935223,0.48653794567443004,2,247,0.0848041202130353
10.5.2.63,6,1.328125,0.9851187666342571,1,64,0.03149782812185729
10.5.2.65,6,2.0683760683760686,1.3379822525524119,3,117,0.04899322375501232
10.5.2.7,4,2.0,1.0350983390135313,2,28,0.20825921097414066
10.5.2.85,6,1.8368794326241136,1.0357038479414917,2,141,0.04511862013125756
10.5.3.100,9,2.979591836734694,2.0970318763780407,2,392,0.11581746036435854
10.5.3.105,6,2.041095890410959,1.447135632465124,2,73,0.024644532748820842
10.5.3.121,6,2.8333333333333335,1.7400510848184252,1,18,0.03421495569916665
10.5.3.139,7,1.85,1.4062361110425234,1,40,0.0150744881323038
10.5.3.14,5,2.0344827586206895,1.1591542285497662,2,29,0.02427061137023676
10.5.3.144,4,2.25,1.2332207155790618,1,12,0.011659234527480022
10.5.3.163,15,6.90625,4.171026364996989,2,32,0.01278079720544009
10.5.3.164,11,1.6948717948717948,1.5514176673079496,3,390,0.11391330833561736
10.5.3.168,4,2.142857142857143,1.124858267715973,1,7,0.21438487037257462
10.5.3.181,10,4.021739130434782,2.288811448108067,2,46,0.07538400748841374
10.5.3.194,3,1.263157894736842,0.5223535063494529,1,152,0.08825281292336515
10.5.3.196,1,1.0,0.0,1,6,0.06300572658375098
10.5.3.203,1,1.0,0.0,2,7,0.002422275647299569
10.5.3.207,5,2.3333333333333335,1.247219128924647,1,12,0.07025849679002154
10.5.3.217,7,2.4,1.5571176527852302,2,65,0.06073983909172222
10.5.3.230,13,2.6233766233766236,2.670371154897401,3,154,0.11485686549794985
10.5.3.236,2,1.5,0.5,1,2,6.0886793733935916
10.5.3.240,5,1.376425855513308,0.6400268539523647,2,263,0.1020677286900094
10.5.3.243,5,1.9166666666666667,1.3202482931462383,1,12,0.2604493370863572
10.5.3.249,1,1.0,0.0,1,1,0.6931471805599453
10.5.3.252,5,1.8680555555555556,1.185833788813322,2,144,0.04586488624551188
10.5.3.253,7,1.4836065573770492,0.8418715154235775,2,244,0.08923456589585171
10.5.3.3,10,2.2777777777777777,1.8629166792403489,2,126,0.043607520866107266
10.5.3.36,3,1.5384615384615385,0.7457969011409736,1,13,0.0351168613295444
10.5.3.42,3,1.5384615384615385,0.634323942402717,2,13,0.018467181066982714
10.5.3.43,5,1.9,1.2041594578792296,2,50,0.03503344724487735
10.5.3.46,7,2.0464135021097047,1.3192656368514972,1,237,0.07560736830156256
10.5.3.64,4,1.7096774193548387,0.8498025724077091,2,31,0.010416130950528908
10.5.3.75,4,2.142857142857143,1.124858267715973,2,7,0.013605758050548426
10.5.4.10,16,5.747967479674797,3.6959514126231263,3,246,0.08740025481349108
10.5.4.112,2,1.3,0.45825756949558394,1,10,0.20999464469884083
10.5.4.122,9,3.370967741935484,2.1940820034057738,2,62,0.02112186545959763
10.5.4.130,12,2.625,2.1907972045135415,2,184,0.06189885566224301
10.5.4.140,19,3.6907216494845363,4.699990841715728,3,97,0.0848833416645279
10.5.4.141,5,2.0625,1.4347800354061246,1,16,0.007576283814362212
10.5.4.143,9,1.7619047619047619,1.3569339855976197,1,441,0.1314036883230611
10.5.4.147,7,2.0727272727272728,1.2483377377288634,2,110,0.04746505071220132
10.5.4.15,4,1.2881944444444444,0.5805883662977126,1,288,0.08570970968856999
10.5.4.159,1,1.0,0.0,1,1,0.6931471805599453
10.5.4.16,5,1.8333333333333333,1.1666666666666667,1,18,0.01358616250042887
10.5.4.160,12,2.9215491559086395,2.1697574636716133,3,1007,0.2709153489361745
10.5.4.161,3,1.6206896551724137,0.7150497018388868,1,29,0.009327781752356613
10.5.4.18,5,2.6363636363636362,1.2984415324623362,1,11,0.006469171434032705
10.5.4.182,10,3.3225806451612905,2.002210017249384,2,248,0.07603402223937437
10.5.4.183,6,2.25,1.3738631664034087,1,20,0.007059819793058522
10.5.4.188,4,2.0,1.0,1,10,0.2537974451005467
10.5.4.19,4,1.6557377049180328,0.8470826677222173,2,61,0.021706211944658244
10.5.4.192,10,2.5616438356164384,2.2390451815900736,2,73,0.1329829804888846
10.5.4.195,15,7.115942028985507,3.9765115871120575,2,69,0.42021753385743904
10.5.4.198,4,1.59375,0.8964992679863157,1,32,0.010497822867780077
10.5.4.201,5,1.3175965665236051,0.6567505326485347,1,233,0.08926701027838709
10.5.4.214,6,1.5975609756097562,1.0283749446431394,3,328,0.12089824475786465
10.5.4.226,4,1.8181818181818181,0.7468943965979538,3,44,0.07352289222747302
10.5.4.235,13,3.512241054613936,2.300687866166021,2,531,0.15323454947801182
10.5.4.236,2,1.183673469387755,0.3872176726736791,2,49,0.01976151589886095
10.5.4.243,6,3.875,1.4086784586980805,2,16,1.0749376228969987
10.5.4.244,4,2.1666666666666665,1.0671873729054748,1,6,0.04330129194389817
10.5.4.252,16,5.5,4.075673086879161,2,72,0.12561630581552485
10.5.4.255,6,1.7887323943661972,1.137274886658386,2,71,0.025888621787129577
10.5.4.37,4,1.875,1.0532687216470449,2,8,0.17970710283306413
10.5.4.40,8,4.071428571428571,2.3288343409858725,2,28,0.13288269229866814
10.5.4.5,2,1.4,0.4898979485566356,1,5,0.18172810062589226
10.5.4.51,20,4.214953271028038,4.372873127628993,3,214,0.23406390174752945
10.5.4.55,3,1.2352941176470589,0.5455069703232767,1,17,0.02251787470770325
10.5.4.69,3,1.075,0.34550687402713137,1,40,0.019409525717132795
10.5.4.73,3,1.2610441767068272,0.47437182522838234,1,249,0.07413813278416534
10.5.4.85,4,1.8387096774193548,0.9365955574811596,1,62,0.022936576425906286
10.5.4.92,6,2.5365853658536586,1.4216255606110175,2,123,0.03732213859368766
10.5.4.98,10,2.604651162790698,1.9743259261856247,3,129,0.05939939741641194
10.5.5.1,4,1.6521739130434783,0.8134037797334654,2,23,0.009842189681589082
10.5.5.103,5,2.15,1.1521718621802912,1,20,0.08629320810424619
10.5.5.107,4,1.1777777777777778,0.42803022853907163,1,270,0.08108581793106867
10.5.5.108,5,2.625,1.3169567191065923,1,8,0.03153275377947948
10.5.5.110,1,1.0,0.0,1,88,0.027448320784205508
10.5.5.111,9,1.713740458015267,1.3386938694673283,3,262,0.11246469959747757
10.5.5.113,9,1.653061224489796,1.31980240339479,3,392,0.11463386526533623
10.5.5.117,6,1.7346938775510203,1.0837484120287146,1,98,0.03192462375181443
10.5.5.123,7,3.3225806451612905,1.5940837549168823,2,31,0.5767628438625578
10.5.5.124,7,1.9774436090225564,1.1981575166855076,2,133,0.047838282147685644
10.5.5.128,3,1.3421052631578947,0.5747455175747777,2,38,0.013573192663964635
10.5.5.131,6,2.0588235294117645,1.3159916071292408,3,68,0.03601645201458945
10.5.5.143,5,2.125,1.165922381636102,3,40,0.04106072727146898
10.5.5.149,8,3.5454545454545454,2.4995867427031855,2,11,0.015976934104314906
10.5.5.150,9,1.8616352201257862,1.6348330456231392,2,159,0.08591487588251243
10.5.5.156,6,2.1052631578947367,1.44712916682816,1,19,0.03950871657927528
10.5.5.157,7,3.1666666666666665,1.771690968789108,2,30,0.011453818779538702
10.5.5.165,4,1.436936936936937,0.7247774343592545,2,222,0.06829655202792821
10.5.5.167,9,1.7254901960784315,1.3587542069859146,2,204,0.10989183957093919
10.5.5.172,11,1.9520958083832336,1.7571356087983028,3,167,0.1650096785643092
10.5.5.176,7,1.934108527131783,1.20702055652784,2,258,0.09902301129497819
10.5.5.18,7,3.35,1.7965244223221684,1,60,0.0762004312325027
10.5.5.180,6,2.0833333333333335,1.3411230782859236,1,36,0.03770121938022004
10.5.5.203,8,1.5,1.0806116411492808,2,316,0.09474884634176947
10.5.5.205,2,1.3333333333333333,0.4714045207910317,2,3,0.21338104958100615
10.5.5.219,14,2.25,2.36701378054462,3,472,0.13648453334260277
10.5.5.223,3,1.45,0.6689544080129827,1,20,0.019728953248917026
10.5.5.226,1,1.0,0.0,1,4,0.03928312420923692
10.5.5.237,5,2.0,1.1141720290623112,2,29,0.012478566643567184
10.5.5.242,10,1.7236842105263157,1.535532517012689,2,152,0.0459805454009769
10.5.5.243,9,1.6347305389221556,1.1035740237942908,3,501,0.14408346596810528
10.5.5.254,4,1.875,1.0532687216470449,1,8,0.01638499794533167
10.5.5.28,6,1.975,1.182951816432098,2,80,0.024792142746533102
10.5.5.37,4,1.9166666666666667,0.9537935951882998,1,12,0.08648882841858233
10.5.5.39,6,2.6206896551724137,1.471892825545727,2,29,0.018398400234472475
10.5.5.47,9,3.2413793103448274,2.057872560877694,2,116,0.0461506083105569
10.5.5.52,24,4.296983758700696,5.43512382091633,3,431,0.14314288273138676
10.5.5.60,11,2.91635687732342,1.8629812117450772,2,538,0.1549590512765411
10.5.5.72,2,1.5,0.5,1,2,0.6834876728320219
10.5.5.83,13,4.163808103405419,1.8618085858926425,2,4023,0.8058319506848959
10.5.5.85,2,1.2,0.4,1,5,0.12028030545716527
10.5.5.87,24,3.7695167286245352,4.633685469514445,3,269,0.08066255010416895
10.5.5.90,18,4.408854166666667,3.4973240871270863,2,384,0.12363314938806853
10.5.5.92,1,1.0,0.0,1,2,0.4641660873947935
10.5.5.93,10,3.460526315789474,2.55178363561484,2,76,0.03228590758967719
10.5.5.95,11,1.6807511737089202,1.5016283490427507,2,213,0.07396377022006768
10.5.5.99,8,1.5272277227722773,1.1243265256415285,3,404,0.11804260951718579
10.5.6.101,6,2.6403508771929824,1.392086193614622,3,342,0.10166446719012703
10.5.6.104,18,5.438238453276047,3.4415791330690855,2,931,0.4665057099970998
10.5.6.113,3,1.575,0.6666145812986691,2,40,0.01861214697775969
10.5.6.116,32,4.8558558558558556,7.242699768952627,2,222,0.08008049500399933
10.5.6.120,8,3.0072992700729926,1.8950429009837246,2,274,0.10239072645934703
10.5.6.124,4,1.6842105263157894,0.8305123072662897,1,38,0.017579440730600693
10.5.6.125,10,3.125,2.0156545765812712,2,344,0.11117305995816106
10.5.6.132,2,1.3333333333333333,0.4714045207910317,1,9,0.024185993467563532
10.5.6.137,1,1.0,0.0,2,6,0.026965424339335586
10.5.6.141,4,2.25,1.0307764064044151,1,16,0.006173018789770785
10.5.6.142,9,1.8612334801762114,1.4768833337844784,3,454,0.13126740557562494
10.5.6.149,2,1.1111111111111112,0.3142696805273545,2,18,0.006892351484853284
10.5.6.162,11,4.519607843137255,2.72148457235854,2,102,0.04549375062055976
10.5.6.164,4,1.7333333333333334,0.9285592184789414,2,15,0.006114720248912563
10.5.6.165,10,3.272727272727273,2.2368598330321956,2,77,0.03413589414541919
10.5.6.167,12,1.6070175438596492,1.4653733910272868,1,285,0.08476067441808126
10.5.6.172,5,1.8488372093023255,1.0838930894295538,2,86,0.027858321977935634
10.5.6.175,5,1.7179487179487178,0.9857632198328762,1,39,0.01514313936602773
10.5.6.189,5,1.4342105263157894,0.8324903400070095,1,76,0.02347537644907019
10.5.6.194,9,2.9669421487603307,1.757787321999026,2,242,0.09687472481698327
10.5.6.20,22,3.104575163398693,3.581293808442653,3,612,0.17317810958139276
10.5.6.202,17,2.736842105263158,2.9549818126480827,2,171,0.055563775676391515
10.5.6.205,11,2.8995726495726495,1.7748720397658397,3,468,0.14706729963542353
10.5.6.212,14,7.243243243243243,4.049727420960078,2,37,0.37142353332209727
10.5.6.213,5,1.6987179487179487,0.922787525860082,2,156,0.05444393790554792
10.5.6.219,5,1.7266187050359711,0.8960806377165,2,139,0.05372664114073285
10.5.6.22,3,1.6,0.6633249580710799,1,20,0.017975110496858494
10.5.6.23,9,3.3333333333333335,2.1730674684008826,2,24,0.011955049159186111
10.5.6.250,12,4.62962962962963,2.970822908171182,2,54,0.07567311940003457
10.5.6.251,6,3.076923076923077,1.8589301497837802,2,13,0.007588375419766551
10.5.6.253,7,1.569767441860465,1.1667954292949936,1,86,0.07625845339330663
10.5.6.255,9,1.9075630252100841,1.6652231113979004,2,119,0.03837976304402027
10.5.6.36,11,2.904255319148936,2.488565975750532,2,94,0.030128146023534717
10.5.6.47,5,1.7857142857142858,0.9609731462195509,2,98,0.044403875687987975
10.5.6.5,10,2.438202247191011,2.114450316009188,3,178,0.05364679883388401
10.5.6.51,2,1.5,0.5,1,2,0.6379707443717901
10.5.6.53,6,2.7333333333333334,1.569146972791976,2,15,0.13604734080266764
10.5.6.55,5,1.5666666666666667,0.8825468196582483,1,60,0.13850267228779295
10.5.6.61,16,1.9589041095890412,2.1973730029498175,3,365,0.10748522339685138
10.5.6.71,6,1.5535714285714286,1.0250373313261547,2,112,0.04318055111557038
10.5.6.74,807,143.2502580169554,146.35832948923922,357,54260,2.873644072134069
10.5.6.75,24,2.705357142857143,3.4392388922788233,3,448,0.14609095084956092
10.5.6.84,11,2.343042071197411,2.0696899854254664,2,309,0.0927359931050536
10.5.6.99,5,2.6666666666666665,1.49071198499986,1,6,0.007665804331548768
10.5.7.1,25,4.055989583333333,3.1636346054116555,2,768,0.2572510725817623
10.5.7.118,4,1.2230483271375465,0.47470241263776614,1,269,0.08136765374226833
10.5.7.122,29,6.878612716763006,6.307372907062023,4,173,0.06121672535323844
10.5.7.123,8,2.8214285714285716,1.9189575188585268,1,56,0.019223403185670986
10.5.7.128,5,1.462962962962963,0.7567709904334279,2,216,0.09104577382257101
10.5.7.129,6,1.6666666666666667,1.043498389499902,2,60,0.02078222567196328
10.5.7.135,3,2.0,0.816496580927726,1,9,0.178421487470511
10.5.7.142,3,1.4,0.5333333333333333,1,45,0.01642389926486385
10.5.7.160,12,1.9266666666666667,1.9616206451695894,3,300,0.08990396254757224
10.5.7.168,9,1.5267605633802817,1.1164528520448678,3,355,0.10506715906086873
10.5.7.183,20,5.094117647058823,5.106221186913919,3,170,0.05269714139083514
10.5.7.192,2,1.5,0.5,1,2,1.083060967923065
10.5.7.195,4,1.2103004291845494,0.48450354649511024,1,233,0.0860412083188721
10.5.7.198,10,1.648711943793911,1.236928650371667,3,427,0.12639515204503352
10.5.7.254,9,5.0,2.581988897471611,1,9,1.9319311254486
10.5.7.35,8,3.609375,2.020343314730197,2,64,0.22307328680925456
10.5.7.37,1,1.0,0.0,2,3,0.0050098032541158796
10.5.7.39,2,1.25,0.4330127018922193,1,4,0.06851623491814661
10.5.7.4,14,4.708333333333333,3.8619853127058312,2,48,0.01900958069451057
10.5.7.46,6,2.1463414634146343,1.389173743014453,2,41,0.016778277592937367
10.5.7.47,8,3.55,2.178875856950093,2,40,0.02808252460006274
10.5.7.51,10,3.1875,2.8258940325732906,2,48,0.018105747286127873
10.5.7.52,11,3.1254237288135593,2.00369093495648,2,295,0.08955975077368476
10.5.7.55,5,2.1666666666666665,1.404358295529393,2,24,0.07826094452789568
10.5.7.72,12,2.6621004566210047,2.5934545584964646,3,219,0.08026306640926564
10.5.7.82,8,2.5,1.9055058071158903,3,42,0.11849492121005689
10.5.7.85,4,1.4848484848484849,0.820982859645095,1,33,0.021341809812427753
10.5.7.92,18,6.134715025906735,4.3215914175138845,3,193,0.1050855695977991
10.5.7.94,7,2.5789473684210527,1.6324276230811392,2,38,0.01907373782808077
10.5.7.96,5,1.8951048951048952,0.9586797937992514,3,143,0.07190653662837358
104.116.243.10,15,8.0,4.320493798938574,1,15,2.3550664634782144
104.116.243.32,8,4.5,2.29128784747792,1,8,1.8703814851016842
104.116.243.98,28,12.085714285714285,8.715737583971482,1,35,0.25195550165278285
104.18.10.200,862,219.7177939884658,138.34437885626835,1,26183,3.338852753836046
104.18.10.207,42,21.5,12.120918557051139,1,42,4.607084116970221
104.18.10.212,13,4.826086956521739,3.8634538941779235,1,23,0.055632366807399865
104.18.11.200,1023,225.73432180120813,254.62837783512998,1,9105,2.662061307868056
104.18.30.133,14,5.208333333333333,4.20296687538167,1,24,0.0579823506292652
104.18.31.133,20,7.67741935483871,6.586335300841377,1,31,0.07309893703342736
104.18.32.137,25,8.76923076923077,8.084367753410689,1,39,0.09177065518962771
104.18.32.47,32,11.237804878048781,8.261623596468935,1,164,0.3140627623255744
104.18.65.57,91,31.680555555555557,29.50085986924265,1,144,0.23841648298415927
104.18.87.42,88,29.801762114537446,22.726304820970284,1,227,0.4089082004306595
104.19.147.8,26,7.626373626373627,6.91176469832551,1,91,0.1908947264435899
108.177.125.139,11,6.0,3.1622776601683795,1,11,3.772091189798109
108.177.97.100,10,5.5,2.8722813232690143,1,10,3.9932139180006283
108.177.97.101,15,8.0,4.320493798938574,1,15,3.3302999138949185
108.177.97.113,16,7.481481481481482,4.26328312341531,1,27,0.04390187308609482
108.177.97.138,16,7.827586206896552,4.307723340756623,1,29,0.010620218090372818
108.177.97.139,13,6.366666666666666,3.8512624192882807,1,30,0.09317265358828147
108.177.97.188,5,1.3,0.7991066440541142,1,70,0.02225837073019424
108.177.97.84,25,12.520833333333334,6.958177393462234,1,48,0.0390516833293074
123.182.95.190,80,40.5,23.092206477510977,1,80,3.714725431131835
13.107.13.93,38,17.88095238095238,11.56802321045962,1,42,2.3295957467522217
13.107.246.73,13,6.571428571428571,3.9227229193559943,1,14,0.34821967258103764
13.35.166.125,149,72.58125,43.54401105132025,1,160,0.6940778844112918
13.35.166.45,8,4.5,2.29128784747792,1,8,3.500748872028735
13.35.166.7,10,4.366666666666666,2.8691849404007095,1,30,0.09395387846105101
13.35.166.94,159,79.01863354037268,46.444179017315136,1,161,0.7411955199199179
13.35.7.86,13,4.818181818181818,3.9501019968000786,1,22,0.08737896219081977
13.89.179.9,11,4.8,3.0854497241083023,1,25,0.06025709836394837
140.112.145.141,20,6.909090909090909,6.335870160341453,1,33,0.10383969773608133
140.112.145.146,21,7.5588235294117645,6.490677370934717,1,34,0.2676688188479354
140.112.145.153,121,45.044,36.853576000165845,1,250,0.2702165616226474
140.112.30.21,12,2.9272727272727272,2.183029966516892,1,275,0.08361029405781319
140.82.112.25,4,1.5777777777777777,0.8024653371230127,1,45,0.06321274628857866
140.82.112.26,13,2.9058823529411764,2.88045555797226,1,85,0.0348136759129499
140.82.113.21,25,11.38,7.15231431076683,1,100,0.37646387558700445
140.82.113.22,296,172.32175925925927,84.65677265384187,1,432,1.5061737386787384
140.82.113.26,19,7.536231884057971,5.444262263925545,1,69,0.22598904434294528
140.82.114.21,17,6.303030303030303,4.908155541266346,1,33,0.2406042811691928
140.82.114.25,24,7.861111111111111,6.547912210849169,1,180,0.1212369437408312
142.250.157.84,19,10.0,5.477225575051661,1,19,5.202068428515893
142.250.196.193,34,13.191489361702128,10.893367683316734,1,47,0.16977205735453033
142.250.196.194,23,12.0,6.6332495807108,1,23,2.4662627962316903
142.250.196.195,13,7.0,3.7416573867739413,1,13,3.626889133719292
142.250.196.202,38,12.446224256292906,9.85640451686376,1,437,0.12942630058697607
142.250.196.206,32,8.801075268817204,5.933611107856737,1,372,0.11287546032651886
142.250.198.66,23,7.632352941176471,5.9158421700815245,1,68,0.20446644796792635
142.250.198.67,27,9.46218487394958,6.635516756160277,1,119,0.03695688777058832
142.250.198.68,170,71.89698492462311,48.95508084620088,1,398,0.20839495309747783
142.250.198.74,51,12.59051724137931,11.508636026077859,1,232,0.0972032663718603
142.250.204.33,45,18.825,12.503774430147082,1,80,0.28704467139819245
142.250.204.35,151,42.43035343035343,41.345104988715335,1,481,0.23738907519308985
142.250.204.37,36,11.556962025316455,10.131723378518144,1,79,0.027534984764362
142.250.204.42,57,6.576131687242798,7.784373278606516,1,1215,0.35254463480004644
142.250.204.46,78,17.62073027090695,16.91452478148033,1,849,0.27315447414228544
142.250.66.66,22,8.39423076923077,5.3122106604117,1,104,0.04048854206880577
142.250.66.67,56,12.016666666666667,13.306211999580414,1,360,0.11657291392577886
142.250.66.68,756,210.36753246753247,236.4785127613234,1,1540,0.41011600232100204
