src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index,log_src_ip_avg_freq
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21153,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21154,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21155,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21156,4.821797513134397
0.12574,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21157,4.212036634470622
0.089031,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21158,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21159,4.821797513134397
0.088959,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,86,0,64,A,16.0,20851.0,21160,4.212036634470622
0.001542,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21161,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21162,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21163,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21164,4.821797513134397
0.001502,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,86,0,64,A,16.0,20851.0,21165,4.212036634470622
0.008168,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,66,0,51,A,16.0,19.0,21166,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21167,4.821797513134397
0.008178,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,86,0,64,A,16.0,20828.0,21168,4.212036634470622
0.00035,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21169,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21170,4.821797513134397
0.000324,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,86,0,64,A,16.0,20806.0,21171,4.212036634470622
4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,86,0,64,A,16.0,20851.0,21172,4.212036634470622
0.000311,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21173,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21174,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21175,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21176,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21177,4.821797513134397
0.000292,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20558.0,21178,4.212036634470622
0.000157,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21179,4.212036634470622
0.213196,10.5.5.83,224.0.0.251,5353.0,5353.0,UDP,157,0,255,,,,21180,0.8158144439481999
0.031677,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21181,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21182,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21183,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21184,4.821797513134397
0.031649,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20761.0,21185,4.212036634470622
0.000109,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21186,4.212036634470622
0.001198,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21187,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21188,4.821797513134397
0.001007,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21189,4.212036634470622
7.2e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21190,4.212036634470622
0.001023,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21191,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21192,4.821797513134397
0.000936,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21193,4.212036634470622
5.7e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21194,4.212036634470622
0.015025,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21195,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21196,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21197,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21198,4.821797513134397
0.014958,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20761.0,21199,4.212036634470622
7.9e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21200,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21201,4.821797513134397
6.1e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21202,4.212036634470622
1.1e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21203,4.212036634470622
3.4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21204,4.212036634470622
0.000104,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21205,4.821797513134397
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21206,4.821797513134397
8e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21207,4.212036634470622
4.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21208,4.212036634470622
0.001595,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21209,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21210,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21211,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21212,4.821797513134397
0.001568,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20761.0,21213,4.212036634470622
6.1e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21214,4.212036634470622
0.007355,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21215,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21216,4.821797513134397
0.0073,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21217,4.212036634470622
6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21218,4.212036634470622
0.032143,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21220,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21221,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21222,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21223,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21224,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21225,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21226,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21227,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21228,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21229,4.821797513134397
0.032119,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20625.0,21230,4.212036634470622
7e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21231,4.212036634470622
3.98938,10.5.3.100,224.0.0.251,5353.0,5353.0,UDP,1175,0,255,,,,21233,0.14730939865603365
0.015653,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21235,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21236,4.821797513134397
0.015579,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21237,4.212036634470622
6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21238,4.212036634470622
0.000194,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21239,4.821797513134397
1.5e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21240,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21241,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21242,4.821797513134397
0.000144,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20761.0,21243,4.212036634470622
3.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21244,4.212036634470622
0.000244,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21245,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21246,4.821797513134397
0.0002,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21247,4.212036634470622
3.3e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21248,4.212036634470622
0.000212,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21249,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21250,4.821797513134397
0.000197,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20806.0,21251,4.212036634470622
4.4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21252,4.212036634470622
0.001169,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21253,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21254,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21255,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21256,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21257,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21258,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21259,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21260,4.821797513134397
0.001152,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20670.0,21261,4.212036634470622
5.5e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,78,0,64,A,16.0,20851.0,21262,4.212036634470622
0.03762,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21263,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21264,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21265,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21266,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21267,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21268,4.821797513134397
7.9e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21269,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21270,4.821797513134397
0.0377,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20580.0,21271,4.212036634470622
6.9e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20535.0,21272,4.212036634470622
0.000155,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21273,4.212036634470622
0.00154,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21274,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21275,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21276,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21277,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21278,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21279,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21280,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21281,4.821797513134397
0.001326,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20670.0,21282,4.212036634470622
7.8e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21283,4.212036634470622
0.111865,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21285,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21286,4.821797513134397
0.111835,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21287,4.212036634470622
8.7e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21288,4.212036634470622
0.000272,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21289,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21290,4.821797513134397
0.000102,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21291,4.212036634470622
3.4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21292,4.212036634470622
0.000372,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21293,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21294,4.821797513134397
0.00033,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21295,4.212036634470622
4.4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21296,4.212036634470622
0.000173,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21297,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21298,4.821797513134397
0.000135,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21299,4.212036634470622
3.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21300,4.212036634470622
0.000393,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21301,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21302,4.821797513134397
0.000366,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21303,4.212036634470622
5.3e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21304,4.212036634470622
0.000215,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21305,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21306,4.821797513134397
0.000154,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21307,4.212036634470622
3.5e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21308,4.212036634470622
0.000535,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21309,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21310,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21311,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21312,4.821797513134397
0.000517,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20761.0,21313,4.212036634470622
0.000408,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21314,4.821797513134397
1.2e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21315,4.821797513134397
0.000427,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20715.0,21316,4.212036634470622
0.000353,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21317,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21318,4.821797513134397
0.000352,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20670.0,21319,4.212036634470622
0.000133,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21320,4.212036634470622
0.00033,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21321,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21322,4.821797513134397
0.000196,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21323,4.212036634470622
6.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21324,4.212036634470622
0.001421,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21325,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21326,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21327,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21328,4.821797513134397
0.001395,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20761.0,21329,4.212036634470622
5.7e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21330,4.212036634470622
0.011715,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21331,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21332,4.821797513134397
0.011638,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20806.0,21333,4.212036634470622
6.1e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21334,4.212036634470622
0.001215,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21335,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21336,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21337,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21338,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21339,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21340,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21341,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21342,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21343,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21344,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21345,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21346,4.821797513134397
0.001199,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20603.0,21347,4.212036634470622
5.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21348,4.212036634470622
0.000332,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21349,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21350,4.821797513134397
0.000284,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21351,4.212036634470622
0.000263,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21352,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21353,4.821797513134397
0.000257,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21354,4.212036634470622
0.000316,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21355,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21356,4.821797513134397
0.000337,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21357,4.212036634470622
0.002008,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21358,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21359,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21360,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21361,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21362,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21363,4.821797513134397
0.002028,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21364,4.212036634470622
8.403244,10.5.0.54,224.0.0.251,5353.0,5353.0,UDP,698,0,255,,,,21367,0.36968303141915543
1.845912,10.5.5.123,224.0.0.251,5353.0,5353.0,UDP,581,0,255,,,,21369,0.14754492596840327
0.042051,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21371,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21372,4.821797513134397
0.042049,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,21373,4.212036634470622
0.000779,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21374,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21375,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21376,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21377,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21378,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,21379,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,21380,4.821797513134397
