src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index,log_src_ip_avg_freq
0.191419,31.13.87.4,10.129.219.246,443,55716,TCP,108,42,54,PA,24.0,2043.0,1012,0.9072501420142111
0.195433,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2047.0,1013,2.147492882155891
0.000966,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1014,2.147492882155891
0.004397,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1015,0.9072501420142111
0.245597,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,1016,2.147492882155891
8e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,1017,2.147492882155891
0.0,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,1018,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,1019,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,1020,2.147492882155891
8.3e-05,10.129.219.246,31.13.87.4,55716,443,TCP,1115,1049,64,PA,24.0,2048.0,1021,2.147492882155891
0.248436,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,1022,0.9072501420142111
2e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1023,0.9072501420142111
0.000415,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,1024,0.9072501420142111
1e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1025,0.9072501420142111
0.30117,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,1026,0.9072501420142111
4e-06,31.13.87.4,10.129.219.246,443,55716,TCP,110,44,54,PA,24.0,2043.0,1027,0.9072501420142111
0.307829,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,1028,2.147492882155891
0.000255,31.13.87.4,10.129.219.246,443,55716,TCP,110,44,54,PA,24.0,2043.0,1029,0.9072501420142111
9.8e-05,10.129.219.246,31.13.87.4,55716,443,TCP,78,0,64,A,16.0,2046.0,1030,2.147492882155891
0.002044,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1031,2.147492882155891
0.005413,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1032,0.9072501420142111
0.675931,10.129.219.246,140.112.254.4,3629,53,UDP,77,0,64,,,,1033,2.147492882155891
2.7e-05,10.129.219.246,140.112.254.4,51434,53,UDP,77,0,64,,,,1034,2.147492882155891
12.044047,140.112.254.4,10.129.219.246,53,3629,UDP,160,0,59,,,,1035,0.29308648107064567
0.000379,140.112.254.4,10.129.219.246,53,51434,UDP,454,0,59,,,,1036,0.29308648107064567
0.027975,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,,,,1037,2.147492882155891
0.000249,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,,,,1038,2.147492882155891
0.000163,10.129.219.246,31.13.87.1,64942,443,UDP,117,75,64,,,,1039,2.147492882155891
0.000203,10.129.219.246,31.13.87.1,55718,443,TCP,137,71,64,PA,24.0,2048.0,1040,2.147492882155891
9.4e-05,10.129.219.246,31.13.87.1,55718,443,TCP,111,45,64,PA,24.0,2048.0,1041,2.147492882155891
1.54324,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1042,0.9675180692604248
2e-06,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1043,0.9675180692604248
0.005406,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1044,0.9675180692604248
0.00041,31.13.87.1,10.129.219.246,443,64942,UDP,818,776,54,,,,1045,0.9675180692604248
2e-06,31.13.87.1,10.129.219.246,443,64942,UDP,122,80,54,,,,1046,0.9675180692604248
0.014726,10.129.219.246,31.13.87.1,64942,443,UDP,190,148,64,,,,1047,2.147492882155891
0.000121,10.129.219.246,31.13.87.1,64942,443,UDP,1288,1246,64,,,,1048,2.147492882155891
1e-06,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,,,,1049,2.147492882155891
6e-06,10.129.219.246,31.13.87.1,64942,443,UDP,884,842,64,,,,1050,2.147492882155891
0.006691,31.13.87.1,10.129.219.246,443,64942,UDP,81,39,54,,,,1051,0.9675180692604248
0.000321,31.13.87.1,10.129.219.246,443,64942,UDP,154,112,54,,,,1052,0.9675180692604248
0.000376,31.13.87.1,10.129.219.246,443,64942,UDP,314,272,54,,,,1053,0.9675180692604248
0.007355,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,,,,1054,2.147492882155891
0.007469,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1055,0.9675180692604248
0.000239,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1056,0.9675180692604248
0.021036,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1057,0.9675180692604248
0.034976,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,,,,1058,2.147492882155891
0.01022,31.13.87.1,10.129.219.246,443,64942,UDP,66,24,54,,,,1059,0.9675180692604248
0.000761,10.129.219.246,31.13.87.1,64942,443,UDP,78,36,64,,,,1060,2.147492882155891
0.061214,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1061,0.9675180692604248
0.06123,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1062,2.147492882155891
0.024129,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1063,0.9675180692604248
0.024118,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1064,2.147492882155891
0.002233,31.13.87.1,10.129.219.246,443,55630,TCP,95,29,54,PA,24.0,293.0,1065,0.9675180692604248
0.002193,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1066,2.147492882155891
0.000672,31.13.87.1,10.129.219.246,443,55643,TCP,96,30,54,PA,24.0,331.0,1067,0.9675180692604248
0.000659,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1068,2.147492882155891
0.055882,31.13.87.1,10.129.219.246,443,55718,TCP,118,52,54,PA,24.0,824.0,1069,0.9675180692604248
0.056013,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1070,2.147492882155891
0.004486,31.13.87.1,10.129.219.246,443,55643,TCP,126,60,54,PA,24.0,331.0,1071,0.9675180692604248
0.004375,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1072,2.147492882155891
0.002011,31.13.87.1,10.129.219.246,443,55718,TCP,126,60,54,PA,24.0,824.0,1073,0.9675180692604248
0.001996,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1074,2.147492882155891
0.03042,31.13.87.1,10.129.219.246,443,55718,TCP,130,64,54,PA,24.0,824.0,1075,0.9675180692604248
0.030518,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1076,2.147492882155891
0.002451,31.13.87.1,10.129.219.246,443,55643,TCP,132,66,54,PA,24.0,331.0,1077,0.9675180692604248
0.002358,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,1078,2.147492882155891
0.095984,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1079,0.9675180692604248
0.000147,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1080,0.9675180692604248
0.096417,10.129.219.246,31.13.87.1,64942,443,UDP,76,34,64,,,,1081,2.147492882155891
0.000514,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1082,0.9675180692604248
2e-06,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1083,0.9675180692604248
2e-06,31.13.87.1,10.129.219.246,443,64942,UDP,762,720,54,,,,1084,0.9675180692604248
1e-06,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1085,0.9675180692604248
0.000364,10.129.219.246,31.13.87.1,64942,443,UDP,76,34,64,,,,1086,2.147492882155891
0.000144,10.129.219.246,31.13.87.1,64942,443,UDP,80,38,64,,,,1087,2.147492882155891
1.057453,31.13.87.4,10.129.219.246,443,55629,TCP,317,251,54,PA,24.0,2043.0,1088,0.9072501420142111
0.018004,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2044.0,1089,2.147492882155891
0.000448,10.129.219.246,31.13.87.4,55629,443,TCP,102,36,64,PA,24.0,2048.0,1090,2.147492882155891
0.019955,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1091,0.9675180692604248
0.00424,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,1092,0.9072501420142111
0.001033,31.13.87.4,10.129.219.246,443,55716,TCP,317,251,54,PA,24.0,2043.0,1093,0.9072501420142111
0.004704,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2044.0,1094,2.147492882155891
0.000369,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1095,2.147492882155891
0.004824,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1096,0.9072501420142111
0.587372,10.129.219.246,31.13.87.4,55716,443,TCP,675,609,64,PA,24.0,2048.0,1097,2.147492882155891
0.588618,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1098,0.9072501420142111
0.283808,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,1099,0.9072501420142111
5e-06,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1100,0.9072501420142111
0.289723,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,1101,2.147492882155891
0.000406,31.13.87.4,10.129.219.246,443,55716,TCP,1436,1370,54,A,16.0,2043.0,1102,0.9072501420142111
5e-06,31.13.87.4,10.129.219.246,443,55716,TCP,1436,1370,54,A,16.0,2043.0,1103,0.9072501420142111
4e-06,31.13.87.4,10.129.219.246,443,55716,TCP,1398,1332,54,PA,24.0,2043.0,1104,0.9072501420142111
3e-06,31.13.87.4,10.129.219.246,443,55716,TCP,781,715,54,PA,24.0,2043.0,1105,0.9072501420142111
0.000206,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,1972.0,1106,2.147492882155891
0.000159,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2048.0,1107,2.147492882155891
0.001199,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1108,2.147492882155891
0.000753,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1109,2.147492882155891
0.006227,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1110,0.9072501420142111
3e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1111,0.9072501420142111
0.707225,10.129.219.246,31.13.87.4,55716,443,TCP,288,222,64,PA,24.0,2048.0,1112,2.147492882155891
0.710217,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1113,0.9072501420142111
0.307303,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,1114,0.9072501420142111
5e-06,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1115,0.9072501420142111
1e-06,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1116,0.9072501420142111
0.314594,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,1117,2.147492882155891
7.9e-05,10.129.219.246,31.13.87.4,55716,443,TCP,78,0,64,A,16.0,2046.0,1118,2.147492882155891
0.000648,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1119,2.147492882155891
0.005852,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1120,0.9072501420142111
1.333651,10.129.219.246,31.13.87.1,64942,443,UDP,722,680,64,,,,1121,2.147492882155891
3.9e-05,10.129.219.246,31.13.87.1,64942,443,UDP,1197,1155,64,,,,1122,2.147492882155891
3.245272,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1123,0.9675180692604248
0.024125,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1124,0.9675180692604248
0.03463,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,,,,1125,2.147492882155891
0.129434,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,,,,1126,0.9675180692604248
0.154333,10.129.219.246,31.13.87.1,64942,443,UDP,81,39,64,,,,1127,2.147492882155891
0.054839,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,,,,1128,0.9675180692604248
1.400123,10.129.219.246,140.112.254.4,16195,53,UDP,70,0,64,,,,1129,2.147492882155891
4.4e-05,10.129.219.246,140.112.254.4,17993,53,UDP,70,0,64,,,,1130,2.147492882155891
5.201725,140.112.254.4,10.129.219.246,53,16195,UDP,86,0,59,,,,1131,0.29308648107064567
1e-06,140.112.254.4,10.129.219.246,53,17993,UDP,154,0,59,,,,1132,0.29308648107064567
0.00416,10.129.219.246,20.27.177.113,55774,443,TCP,78,0,64,S,2.0,65535.0,1133,2.147492882155891
0.00304,10.129.219.246,140.112.254.4,47521,53,UDP,80,0,64,,,,1134,2.147492882155891
4.9e-05,10.129.219.246,140.112.254.4,30648,53,UDP,80,0,64,,,,1135,2.147492882155891
0.005603,140.112.254.4,10.129.219.246,53,47521,UDP,553,0,59,,,,1136,0.29308648107064567
0.002312,140.112.254.4,10.129.219.246,53,30648,UDP,227,0,59,,,,1137,0.29308648107064567
0.004755,10.129.219.246,52.39.98.168,55775,443,TCP,78,0,64,S,2.0,65535.0,1138,2.147492882155891
0.027676,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2055.0,1140,2.147492882155891
0.00023,10.129.219.246,20.27.177.113,55774,443,TCP,1436,1370,64,A,16.0,2055.0,1141,2.147492882155891
1.2e-05,10.129.219.246,20.27.177.113,55774,443,TCP,559,493,64,PA,24.0,2055.0,1142,2.147492882155891
0.036376,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,70.0,1143,4.377831858198515
0.000758,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,70.0,1144,4.377831858198515
4e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,70.0,1145,4.377831858198515
0.036943,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2012.0,1146,2.147492882155891
0.000216,20.27.177.113,10.129.219.246,443,55774,TCP,815,749,47,PA,24.0,70.0,1147,4.377831858198515
8.2e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2000.0,1148,2.147492882155891
0.0001,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1149,2.147492882155891
0.002244,10.129.219.246,20.27.177.113,55774,443,TCP,130,64,64,PA,24.0,2048.0,1150,2.147492882155891
0.000116,10.129.219.246,20.27.177.113,55774,443,TCP,158,92,64,PA,24.0,2048.0,1151,2.147492882155891
0.000152,10.129.219.246,20.27.177.113,55774,443,TCP,1436,1370,64,A,16.0,2048.0,1152,2.147492882155891
3e-06,10.129.219.246,20.27.177.113,55774,443,TCP,565,499,64,PA,24.0,2048.0,1153,2.147492882155891
0.036679,20.27.177.113,10.129.219.246,443,55774,TCP,145,79,47,PA,24.0,70.0,1154,4.377831858198515
7e-06,20.27.177.113,10.129.219.246,443,55774,TCP,145,79,47,PA,24.0,70.0,1155,4.377831858198515
6.3e-05,20.27.177.113,10.129.219.246,443,55774,TCP,130,64,47,PA,24.0,70.0,1156,4.377831858198515
7.3e-05,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,74.0,1157,4.377831858198515
0.034249,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2045.0,1158,2.147492882155891
4.8e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2044.0,1159,2.147492882155891
0.000143,10.129.219.246,20.27.177.113,55774,443,TCP,97,31,64,PA,24.0,2048.0,1160,2.147492882155891
65.705141,52.39.98.168,10.129.219.246,443,55775,TCP,74,0,245,SA,18.0,26847.0,1161,0.4770938834976622
0.051145,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2055.0,1162,2.147492882155891
0.000324,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2055.0,1163,2.147492882155891
1e-05,10.129.219.246,52.39.98.168,55775,443,TCP,643,577,64,PA,24.0,2055.0,1164,2.147492882155891
0.076953,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,74.0,1165,4.377831858198515
0.153559,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,116.0,1166,0.4770938834976622
0.000741,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,127.0,1167,0.4770938834976622
0.000642,52.39.98.168,10.129.219.246,443,55775,TCP,300,234,245,PA,24.0,127.0,1168,0.4770938834976622
0.154508,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2051.0,1169,2.147492882155891
0.000332,10.129.219.246,52.39.98.168,55775,443,TCP,130,64,64,PA,24.0,2051.0,1170,2.147492882155891
9.4e-05,10.129.219.246,52.39.98.168,55775,443,TCP,158,92,64,PA,24.0,2051.0,1171,2.147492882155891
9.8e-05,10.129.219.246,52.39.98.168,55775,443,TCP,618,552,64,PA,24.0,2051.0,1172,2.147492882155891
2.4e-05,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2051.0,1173,2.147492882155891
3e-06,10.129.219.246,52.39.98.168,55775,443,TCP,1425,1359,64,PA,24.0,2051.0,1174,2.147492882155891
0.153918,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,127.0,1175,0.4770938834976622
8e-06,52.39.98.168,10.129.219.246,443,55775,TCP,245,179,245,PA,24.0,127.0,1176,0.4770938834976622
7.5e-05,52.39.98.168,10.129.219.246,443,55775,TCP,128,62,245,PA,24.0,127.0,1177,0.4770938834976622
3e-06,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,127.0,1178,0.4770938834976622
0.000226,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,207.0,1179,0.4770938834976622
0.153552,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2048.0,1180,2.147492882155891
0.000113,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2047.0,1181,2.147492882155891
2.4e-05,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2047.0,1182,2.147492882155891
0.000252,10.129.219.246,52.39.98.168,55775,443,TCP,97,31,64,PA,24.0,2048.0,1183,2.147492882155891
0.000975,52.39.98.168,10.129.219.246,443,55775,TCP,1384,1318,245,PA,24.0,277.0,1184,0.4770938834976622
4e-06,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,277.0,1185,0.4770938834976622
0.000627,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2026.0,1186,2.147492882155891
0.004004,10.129.219.246,140.112.254.4,59630,53,UDP,87,0,64,,,,1187,2.147492882155891
7.7e-05,10.129.219.246,140.112.254.4,54466,53,UDP,87,0,64,,,,1188,2.147492882155891
0.473429,140.112.254.4,10.129.219.246,53,54466,UDP,208,0,59,,,,1189,0.29308648107064567
0.059534,140.112.254.4,10.129.219.246,53,59630,UDP,504,0,59,,,,1190,0.29308648107064567
0.066905,10.129.219.246,18.65.3.81,59465,443,UDP,1292,1250,64,,,,1191,2.147492882155891
5.2e-05,10.129.219.246,18.65.3.81,59465,443,UDP,1292,1250,64,,,,1192,2.147492882155891
0.198269,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,277.0,1193,0.4770938834976622
0.001506,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,,,,1195,2.516627462958788
0.00033,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,,,,1196,2.516627462958788
0.15307,10.129.219.246,18.65.3.81,59465,443,UDP,96,54,64,,,,1197,2.147492882155891
0.000289,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,,,,1198,2.516627462958788
4e-06,18.65.3.81,10.129.219.246,443,59465,UDP,1019,977,245,,,,1199,2.516627462958788
0.000358,10.129.219.246,18.65.3.81,59465,443,UDP,96,54,64,,,,1200,2.147492882155891
0.001752,10.129.219.246,18.65.3.81,59465,443,UDP,127,85,64,,,,1201,2.147492882155891
9.3e-05,10.129.219.246,18.65.3.81,59465,443,UDP,128,86,64,,,,1202,2.147492882155891
0.000439,10.129.219.246,18.65.3.81,59465,443,UDP,477,435,64,,,,1203,2.147492882155891
0.093248,10.129.219.246,31.13.87.4,55716,443,TCP,289,223,64,PA,24.0,2048.0,1204,2.147492882155891
3.71694,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1205,0.9072501420142111
0.152773,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1206,2.516627462958788
5e-06,18.65.3.81,10.129.219.246,443,59465,UDP,101,59,245,,,,1207,2.516627462958788
0.000199,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,,,,1208,2.516627462958788
0.057431,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1209,2.147492882155891
0.001891,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,,,,1210,2.516627462958788
0.001816,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1211,2.147492882155891
0.000323,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,,,,1212,2.516627462958788
0.000374,18.65.3.81,10.129.219.246,443,59465,UDP,820,778,245,,,,1213,2.516627462958788
0.000546,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1214,2.147492882155891
0.793774,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1215,4.377831858198515
3e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1216,4.377831858198515
0.129665,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2005.0,1217,2.147492882155891
8.4e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1218,2.147492882155891
0.001595,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1219,4.377831858198515
2e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1220,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,154,88,47,PA,24.0,74.0,1221,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1222,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1223,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,110,44,47,A,16.0,74.0,1224,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1225,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1226,4.377831858198515
0.001476,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1917.0,1227,2.147492882155891
4.1e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1228,2.147492882155891
0.000844,10.129.219.246,52.39.98.168,55775,443,TCP,128,62,64,PA,24.0,2048.0,1229,2.147492882155891
1.8e-05,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1230,2.147492882155891
3e-06,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1231,2.147492882155891
0.00427,10.129.219.246,140.82.114.26,55741,443,TCP,403,337,64,PA,24.0,2048.0,1232,2.147492882155891
0.150987,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,,,,1233,2.516627462958788
0.032559,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1234,4.377831858198515
2e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1235,4.377831858198515
0.027428,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2005.0,1236,2.147492882155891
9.6e-05,10.129.219.246,140.82.114.26,55741,443,TCP,96,30,64,PA,24.0,2048.0,1237,2.147492882155891
0.0001,10.129.219.246,140.82.114.26,55741,443,TCP,66,0,64,FA,17.0,2048.0,1238,2.147492882155891
0.00031,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1239,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1240,4.377831858198515
4.6e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1962.0,1241,2.147492882155891
1.1e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1242,2.147492882155891
0.001914,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1243,4.377831858198515
0.001897,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2026.0,1244,2.147492882155891
0.00032,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1245,4.377831858198515
0.000314,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2026.0,1246,2.147492882155891
0.000349,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1247,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1248,4.377831858198515
2e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1249,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1250,4.377831858198515
0.0,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1251,4.377831858198515
0.000359,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1940.0,1252,2.147492882155891
6.2e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1253,2.147492882155891
0.000113,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1254,4.377831858198515
1e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1255,4.377831858198515
2e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1256,4.377831858198515
5.9e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1983.0,1257,2.147492882155891
2e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1258,2.147492882155891
