timestamp,src_ip,dst_ip,src_port,dst_port,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window
1747319144.75226,137.184.249.78,192.168.167.253,443,39632,2882,2816,42,PA,24.0,501.0
1747319144.752281,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,315.0
1747319144.752562,137.184.249.78,192.168.167.253,443,39632,2882,2816,42,PA,24.0,501.0
1747319144.752567,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,359.0
1747319144.760394,137.184.249.78,192.168.167.253,443,39632,2287,2221,42,PA,24.0,501.0
1747319144.760423,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,394.0
1747319144.890989,192.168.167.253,192.168.167.35,51847,53,74,0,64,,,
1747319144.891661,192.168.167.253,192.168.167.35,49901,53,74,0,64,,,
1747319145.046627,192.168.167.35,192.168.167.253,53,51847,128,0,64,,,
1747319145.052115,192.168.167.35,192.168.167.253,53,49901,140,0,64,,,
1747319145.309274,192.168.167.253,137.184.249.78,39632,443,245,179,64,PA,24.0,394.0
1747319145.412745,192.168.167.253,192.168.167.35,39388,53,76,0,64,,,
1747319145.415176,192.168.167.253,137.184.249.78,39632,443,227,161,64,PA,24.0,394.0
1747319145.415422,192.168.167.253,137.184.249.78,39632,443,104,38,64,PA,24.0,394.0
1747319145.418197,192.168.167.35,192.168.167.253,53,39388,76,0,64,,,
1747319145.42934,192.168.167.253,137.184.249.78,39632,443,227,161,64,PA,24.0,394.0
1747319145.605458,192.168.167.34,224.0.0.251,5353,5353,100,0,255,,,
1747319145.605511,137.184.249.78,192.168.167.253,443,39632,438,372,42,PA,24.0,501.0
1747319145.605519,137.184.249.78,192.168.167.253,443,39632,108,42,42,PA,24.0,501.0
1747319145.605529,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,416.0
1747319145.605546,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,416.0
1747319145.619712,137.184.249.78,192.168.167.253,443,39632,429,363,42,PA,24.0,501.0
1747319145.619713,137.184.249.78,192.168.167.253,443,39632,306,240,42,PA,24.0,501.0
1747319145.619733,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,438.0
1747319145.619754,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,460.0
1747319145.959483,192.168.167.253,192.168.167.35,40000,53,84,0,64,,,
1747319146.067156,192.168.167.35,192.168.167.253,53,40000,100,0,64,,,
1747319146.495279,192.168.167.34,224.0.0.251,5353,5353,100,0,255,,,
1747319146.495673,192.168.167.253,192.168.167.35,41382,53,84,0,64,,,
1747319146.495762,192.168.167.253,192.168.167.35,55579,53,84,0,64,,,
1747319146.62063,192.168.167.35,192.168.167.253,53,41382,131,0,64,,,
1747319146.620764,192.168.167.35,192.168.167.253,53,55579,177,0,64,,,
1747319146.620962,192.168.167.253,192.168.167.35,33976,53,77,0,64,,,
1747319146.622995,192.168.167.35,192.168.167.253,53,33976,77,0,64,,,
1747319146.625086,192.168.167.253,207.211.208.136,60304,443,74,0,64,S,2.0,32120.0
1747319146.796942,192.168.167.253,192.168.167.35,37594,53,76,0,64,,,
1747319146.79726,192.168.167.253,192.168.167.35,55082,53,84,0,64,,,
1747319146.798311,192.168.167.253,192.168.167.35,36162,53,75,0,64,,,
1747319146.825208,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,251.0
1747319146.826221,192.168.167.253,207.211.208.136,60304,443,738,672,64,PA,24.0,251.0
1747319146.828157,192.168.167.35,192.168.167.253,53,37594,76,0,64,,,
1747319146.839807,192.168.167.35,192.168.167.253,53,36162,75,0,64,,,
1747319146.867505,192.168.167.35,192.168.167.253,53,55082,145,0,64,,,
1747319146.921341,207.211.208.136,192.168.167.253,443,60304,2512,2446,46,PA,24.0,249.0
1747319146.921362,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319146.933195,192.168.167.253,192.168.167.35,34821,53,74,0,64,,,
1747319146.933313,192.168.167.253,192.168.167.35,33563,53,74,0,64,,,
1747319146.99962,192.168.167.35,192.168.167.253,53,33563,197,0,64,,,
1747319146.999637,192.168.167.35,192.168.167.253,53,34821,173,0,64,,,
1747319147.11543,192.168.167.253,207.211.208.136,60304,443,130,64,64,PA,24.0,249.0
1747319147.115742,192.168.167.253,207.211.208.136,60304,443,236,170,64,PA,24.0,249.0
1747319147.115763,192.168.167.253,207.211.208.136,60304,443,364,298,64,PA,24.0,249.0
1747319147.115881,192.168.167.253,207.211.208.136,60304,443,598,532,64,PA,24.0,249.0
1747319147.193986,207.211.208.136,192.168.167.253,443,60304,337,271,46,PA,24.0,249.0
1747319147.193991,207.211.208.136,192.168.167.253,443,60304,337,271,46,PA,24.0,249.0
1747319147.193991,207.211.208.136,192.168.167.253,443,60304,130,64,46,PA,24.0,249.0
1747319147.194004,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.194024,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.194031,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.19465,192.168.167.253,207.211.208.136,60304,443,97,31,64,PA,24.0,249.0
1747319147.210191,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319147.210191,207.211.208.136,192.168.167.253,443,60304,114,48,46,PA,24.0,249.0
1747319147.23126,207.211.208.136,192.168.167.253,443,60304,2882,2816,46,PA,24.0,249.0
1747319147.231286,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.231394,207.211.208.136,192.168.167.253,443,60304,2304,2238,46,PA,24.0,249.0
1747319147.231399,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.241891,192.168.167.253,192.168.167.35,59224,53,78,0,64,,,
1747319147.241977,192.168.167.253,192.168.167.35,36766,53,78,0,64,,,
1747319147.273724,192.168.167.35,192.168.167.253,53,59224,132,0,64,,,
1747319147.276795,192.168.167.35,192.168.167.253,53,36766,144,0,64,,,
1747319147.289044,192.168.167.253,207.211.208.136,60304,443,496,430,64,PA,24.0,249.0
1747319147.294077,192.168.167.253,207.211.208.136,60304,443,493,427,64,PA,24.0,249.0
1747319147.329573,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319147.38529,192.168.167.253,207.211.208.136,60304,443,102,36,64,PA,24.0,249.0
1747319147.385478,192.168.167.253,207.211.208.136,60304,443,102,36,64,PA,24.0,249.0
1747319147.415783,192.168.167.253,137.184.249.78,39632,443,260,194,64,PA,24.0,460.0
1747319147.447135,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319147.447142,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319147.447142,207.211.208.136,192.168.167.253,443,60304,325,259,46,PA,24.0,249.0
1747319147.447142,207.211.208.136,192.168.167.253,443,60304,325,259,46,PA,24.0,249.0
1747319147.449818,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319147.476954,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319147.508567,137.184.249.78,192.168.167.253,443,39632,2882,2816,42,PA,24.0,501.0
1747319147.508583,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,504.0
1747319147.516685,137.184.249.78,192.168.167.253,443,39632,597,531,42,PA,24.0,501.0
1747319147.516724,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,526.0
1747319147.551125,192.168.167.253,192.168.167.35,40243,53,75,0,64,,,
1747319147.55135,192.168.167.253,192.168.167.35,45297,53,75,0,64,,,
1747319147.595823,192.168.167.35,192.168.167.253,53,45297,132,0,64,,,
1747319147.596158,192.168.167.35,192.168.167.253,53,40243,91,0,64,,,
1747319147.602324,192.168.167.253,35.186.215.140,48436,443,74,0,64,S,2.0,32120.0
1747319147.628413,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,251.0
1747319147.62902,192.168.167.253,35.186.215.140,48436,443,729,663,64,PA,24.0,251.0
1747319147.670706,35.186.215.140,192.168.167.253,443,48436,66,0,116,A,16.0,1048.0
1747319147.670719,35.186.215.140,192.168.167.253,443,48436,2866,2800,116,PA,24.0,1048.0
1747319147.670726,35.186.215.140,192.168.167.253,443,48436,2588,2522,116,PA,24.0,1048.0
1747319147.670734,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319147.670746,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319147.688555,192.168.167.253,192.168.167.35,49084,53,84,0,64,,,
1747319147.688661,192.168.167.253,192.168.167.35,50948,53,84,0,64,,,
1747319147.690797,192.168.167.253,192.168.167.35,59252,53,75,0,64,,,
1747319147.691072,192.168.167.253,192.168.167.35,53046,53,75,0,64,,,
1747319147.724388,192.168.167.35,192.168.167.253,53,49084,180,0,64,,,
1747319147.724475,192.168.167.35,192.168.167.253,53,50948,204,0,64,,,
1747319147.73991,192.168.167.35,192.168.167.253,53,59252,107,0,64,,,
1747319147.739911,192.168.167.35,192.168.167.253,53,53046,133,0,64,,,
1747319147.741497,192.168.167.253,192.99.5.186,43002,443,74,0,64,S,2.0,32120.0
1747319147.833469,192.168.167.253,35.186.215.140,48436,443,130,64,64,PA,24.0,249.0
1747319147.833912,192.168.167.253,35.186.215.140,48436,443,236,170,64,PA,24.0,249.0
1747319147.833937,192.168.167.253,35.186.215.140,48436,443,364,298,64,PA,24.0,249.0
1747319147.877822,35.186.215.140,192.168.167.253,443,48436,684,618,116,PA,24.0,1048.0
1747319147.877846,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319147.877856,35.186.215.140,192.168.167.253,443,48436,66,0,116,A,16.0,1047.0
1747319147.877858,35.186.215.140,192.168.167.253,443,48436,97,31,116,PA,24.0,1047.0
1747319147.877858,35.186.215.140,192.168.167.253,443,48436,276,210,116,PA,24.0,1047.0
1747319147.877864,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319147.877874,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319147.878751,192.168.167.253,35.186.215.140,48436,443,97,31,64,PA,24.0,249.0
1747319147.878906,192.168.167.253,35.186.215.140,48436,443,105,39,64,PA,24.0,249.0
1747319147.882896,192.168.167.253,35.186.215.140,51192,443,1399,1357,64,,,
1747319147.919232,35.186.215.140,192.168.167.253,443,48436,66,0,116,A,16.0,1047.0
1747319147.928455,35.186.215.140,192.168.167.253,443,51192,1399,1357,52,,,
1747319147.928455,35.186.215.140,192.168.167.253,443,51192,1399,1357,52,,,
1747319147.92869,35.186.215.140,192.168.167.253,443,51192,1399,1357,52,,,
1747319147.929063,192.168.167.253,35.186.215.140,51192,443,84,42,64,,,
1747319147.961245,35.186.215.140,192.168.167.253,443,51192,1399,1357,52,,,
1747319147.961245,35.186.215.140,192.168.167.253,443,51192,353,311,52,,,
1747319147.962074,192.168.167.253,35.186.215.140,51192,443,84,42,64,,,
1747319147.967956,192.168.167.253,192.99.5.186,43002,443,66,0,64,A,16.0,251.0
1747319147.96862,192.168.167.253,192.99.5.186,43002,443,729,663,64,PA,24.0,251.0
1747319147.975139,192.168.167.253,137.184.249.78,39632,443,268,202,64,PA,24.0,526.0
1747319148.064501,192.168.167.253,35.186.215.140,51192,443,173,131,64,,,
1747319148.064634,192.168.167.253,35.186.215.140,51192,443,108,66,64,,,
1747319148.064744,192.168.167.253,35.186.215.140,48436,443,105,39,64,PA,24.0,249.0
1747319148.070013,192.168.167.253,35.186.215.140,48436,443,90,24,64,PA,24.0,249.0
1747319148.070049,192.168.167.253,35.186.215.140,48436,443,66,0,64,FA,17.0,249.0
1747319148.10366,35.186.215.140,192.168.167.253,443,48436,66,0,116,A,16.0,1047.0
1747319148.103661,35.186.215.140,192.168.167.253,443,48436,66,0,116,FA,17.0,1047.0
1747319148.103689,192.168.167.253,35.186.215.140,48436,443,66,0,64,A,16.0,249.0
1747319148.106691,35.186.215.140,192.168.167.253,443,51192,613,571,52,,,
1747319148.106692,35.186.215.140,192.168.167.253,443,51192,166,124,52,,,
1747319148.106692,35.186.215.140,192.168.167.253,443,51192,68,26,52,,,
1747319148.106692,137.184.249.78,192.168.167.253,443,39632,66,0,42,A,16.0,501.0
1747319148.107516,192.168.167.253,35.186.215.140,51192,443,73,31,64,,,
1747319148.208059,192.99.5.186,192.168.167.253,443,43002,66,0,47,A,16.0,504.0
1747319148.215229,192.168.167.253,192.168.167.35,48533,53,77,0,64,,,
1747319148.215256,192.168.167.253,207.211.208.136,60304,443,145,79,64,PA,24.0,249.0
1747319148.215281,192.168.167.253,207.211.208.136,60304,443,520,454,64,PA,24.0,249.0
1747319148.224962,192.168.167.35,192.168.167.253,53,48533,77,0,64,,,
1747319148.248549,137.184.249.78,192.168.167.253,443,39632,306,240,42,PA,24.0,501.0
1747319148.248566,192.168.167.253,137.184.249.78,39632,443,66,0,64,A,16.0,548.0
1747319148.314273,207.211.208.136,192.168.167.253,443,60304,66,0,46,A,16.0,249.0
1747319148.314273,207.211.208.136,192.168.167.253,443,60304,114,48,46,PA,24.0,249.0
1747319148.314274,207.211.208.136,192.168.167.253,443,60304,2882,2816,46,PA,24.0,249.0
1747319148.314299,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319148.314311,207.211.208.136,192.168.167.253,443,60304,1088,1022,46,PA,24.0,249.0
1747319148.344671,192.168.167.253,207.211.208.136,60304,443,491,425,64,PA,24.0,249.0
1747319148.455306,207.211.208.136,192.168.167.253,443,60304,325,259,46,PA,24.0,249.0
1747319148.496124,192.168.167.253,207.211.208.136,60304,443,66,0,64,A,16.0,249.0
1747319148.916721,192.168.167.253,192.168.167.35,58331,53,75,0,64,,,
1747319148.916967,192.168.167.253,192.168.167.35,50592,53,75,0,64,,,
1747319148.962163,192.168.167.35,192.168.167.253,53,58331,91,0,64,,,
1747319148.966383,192.168.167.35,192.168.167.253,53,50592,132,0,64,,,
1747319148.968146,192.168.167.253,60.199.208.47,44272,443,74,0,64,S,2.0,32120.0
1747319148.968234,192.168.167.253,60.199.208.47,44288,443,74,0,64,S,2.0,32120.0
1747319148.968305,192.168.167.253,60.199.208.47,44302,443,74,0,64,S,2.0,32120.0
1747319148.96836,192.168.167.253,60.199.208.47,44316,443,74,0,64,S,2.0,32120.0
1747319148.968413,192.168.167.253,60.199.208.47,44324,443,74,0,64,S,2.0,32120.0
1747319148.968464,192.168.167.253,60.199.208.47,44332,443,74,0,64,S,2.0,32120.0
1747319149.066484,60.199.208.47,192.168.167.253,443,44272,60,0,48,SA,18.0,42340.0
1747319149.066484,60.199.208.47,192.168.167.253,443,44302,60,0,48,SA,18.0,42340.0
1747319149.066507,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,32120.0
1747319149.066529,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,32120.0
1747319149.06654,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,32120.0
1747319149.06735,192.168.167.253,60.199.208.47,44288,443,717,663,64,PA,24.0,32120.0
1747319149.067967,192.168.167.253,60.199.208.47,44272,443,717,663,64,PA,24.0,32120.0
1747319149.06883,192.168.167.253,60.199.208.47,44302,443,717,663,64,PA,24.0,32120.0
1747319149.072981,60.199.208.47,192.168.167.253,443,44316,60,0,47,SA,18.0,42340.0
1747319149.072981,60.199.208.47,192.168.167.253,443,44324,60,0,48,SA,18.0,42340.0
1747319149.072982,60.199.208.47,192.168.167.253,443,44332,60,0,48,SA,18.0,42340.0
1747319149.073001,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,32120.0
1747319149.073017,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,32120.0
1747319149.073024,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,32120.0
1747319149.074988,192.168.167.253,60.199.208.47,44332,443,717,663,64,PA,24.0,32120.0
1747319149.075806,192.168.167.253,60.199.208.47,44324,443,717,663,64,PA,24.0,32120.0
1747319149.07741,192.168.167.253,60.199.208.47,44316,443,717,663,64,PA,24.0,32120.0
1747319149.192251,60.199.208.47,192.168.167.253,443,44288,60,0,48,A,16.0,41769.0
1747319149.19226,60.199.208.47,192.168.167.253,443,44272,60,0,48,A,16.0,41769.0
1747319149.192266,60.199.208.47,192.168.167.253,443,44302,60,0,48,A,16.0,41769.0
1747319149.195214,60.199.208.47,192.168.167.253,443,44272,181,127,48,PA,24.0,41769.0
1747319149.195226,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31993.0
1747319149.195244,60.199.208.47,192.168.167.253,443,44288,181,127,48,PA,24.0,41769.0
1747319149.195245,60.199.208.47,192.168.167.253,443,44332,60,0,48,A,16.0,41769.0
1747319149.195245,60.199.208.47,192.168.167.253,443,44324,60,0,48,A,16.0,41769.0
1747319149.195245,60.199.208.47,192.168.167.253,443,44316,60,0,47,A,16.0,41769.0
1747319149.195249,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31993.0
1747319149.195258,60.199.208.47,192.168.167.253,443,44332,181,127,48,PA,24.0,41769.0
1747319149.195259,60.199.208.47,192.168.167.253,443,44324,181,127,48,PA,24.0,41769.0
1747319149.19526,60.199.208.47,192.168.167.253,443,44302,181,127,48,PA,24.0,41769.0
1747319149.195261,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31993.0
1747319149.195267,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31993.0
1747319149.195272,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31993.0
1747319149.195288,60.199.208.47,192.168.167.253,443,44272,60,6,48,PA,24.0,41769.0
1747319149.195288,60.199.208.47,192.168.167.253,443,44302,60,6,48,PA,24.0,41769.0
1747319149.195291,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31987.0
1747319149.195297,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31987.0
1747319149.195755,60.199.208.47,192.168.167.253,443,44288,60,6,48,PA,24.0,41769.0
1747319149.195755,60.199.208.47,192.168.167.253,443,44332,60,6,48,PA,24.0,41769.0
1747319149.195755,60.199.208.47,192.168.167.253,443,44324,60,6,48,PA,24.0,41769.0
1747319149.195756,60.199.208.47,192.168.167.253,443,44272,95,41,48,PA,24.0,41769.0
1747319149.195756,60.199.208.47,192.168.167.253,443,44302,95,41,48,PA,24.0,41769.0
1747319149.19576,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31987.0
1747319149.195768,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31987.0
1747319149.195773,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31987.0
1747319149.195778,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31946.0
1747319149.195783,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31946.0
1747319149.196387,60.199.208.47,192.168.167.253,443,44288,95,41,48,PA,24.0,41769.0
1747319149.196388,60.199.208.47,192.168.167.253,443,44288,2894,2840,48,PA,24.0,41769.0
1747319149.196388,60.199.208.47,192.168.167.253,443,44272,2894,2840,48,PA,24.0,41769.0
1747319149.196388,60.199.208.47,192.168.167.253,443,44316,181,127,47,PA,24.0,41769.0
1747319149.196388,60.199.208.47,192.168.167.253,443,44302,2894,2840,48,PA,24.0,41769.0
1747319149.196393,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31946.0
1747319149.196401,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31240.0
1747319149.196407,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31240.0
1747319149.196412,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31993.0
1747319149.196417,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31240.0
1747319149.196427,60.199.208.47,192.168.167.253,443,44332,95,41,48,PA,24.0,41769.0
1747319149.196428,60.199.208.47,192.168.167.253,443,44324,95,41,48,PA,24.0,41769.0
1747319149.196429,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31946.0
1747319149.196434,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31946.0
1747319149.19762,60.199.208.47,192.168.167.253,443,44316,60,6,47,PA,24.0,41769.0
1747319149.197621,60.199.208.47,192.168.167.253,443,44316,95,41,47,PA,24.0,41769.0
1747319149.197621,60.199.208.47,192.168.167.253,443,44332,2894,2840,48,PA,24.0,41769.0
1747319149.197621,60.199.208.47,192.168.167.253,443,44324,2894,2840,48,PA,24.0,41769.0
1747319149.197626,60.199.208.47,192.168.167.253,443,44288,2084,2030,48,PA,24.0,41769.0
1747319149.197633,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31987.0
1747319149.197643,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31946.0
1747319149.19765,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31240.0
1747319149.197655,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31240.0
1747319149.197661,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31240.0
1747319149.197676,60.199.208.47,192.168.167.253,443,44272,1474,1420,48,A,16.0,41769.0
1747319149.197676,60.199.208.47,192.168.167.253,443,44316,1474,1420,47,A,16.0,41769.0
1747319149.197676,60.199.208.47,192.168.167.253,443,44332,1474,1420,48,A,16.0,41769.0
1747319149.197676,60.199.208.47,192.168.167.253,443,44302,1474,1420,48,A,16.0,41769.0
1747319149.197679,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31240.0
1747319149.197684,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31240.0
1747319149.197689,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31240.0
1747319149.197695,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31240.0
1747319149.203844,60.199.208.47,192.168.167.253,443,44316,1474,1420,47,PA,24.0,41769.0
1747319149.203845,60.199.208.47,192.168.167.253,443,44288,340,286,48,PA,24.0,41769.0
1747319149.203845,60.199.208.47,192.168.167.253,443,44288,112,58,48,PA,24.0,41769.0
1747319149.203845,60.199.208.47,192.168.167.253,443,44272,664,610,48,PA,24.0,41769.0
1747319149.203845,60.199.208.47,192.168.167.253,443,44302,664,610,48,PA,24.0,41769.0
1747319149.203846,60.199.208.47,192.168.167.253,443,44332,664,610,48,PA,24.0,41769.0
1747319149.203846,60.199.208.47,192.168.167.253,443,44272,340,286,48,PA,24.0,41769.0
1747319149.203846,60.199.208.47,192.168.167.253,443,44302,340,286,48,PA,24.0,41769.0
1747319149.203862,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31240.0
1747319149.203874,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31240.0
1747319149.203881,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31240.0
1747319149.203888,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31240.0
1747319149.203895,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31240.0
1747319149.203901,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31240.0
1747319149.203908,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31240.0
1747319149.203916,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31240.0
1747319149.203929,60.199.208.47,192.168.167.253,443,44272,112,58,48,PA,24.0,41769.0
1747319149.20393,60.199.208.47,192.168.167.253,443,44302,112,58,48,PA,24.0,41769.0
1747319149.20393,60.199.208.47,192.168.167.253,443,44324,2084,2030,48,PA,24.0,41769.0
1747319149.20393,60.199.208.47,192.168.167.253,443,44332,340,286,48,PA,24.0,41769.0
1747319149.20393,60.199.208.47,192.168.167.253,443,44324,340,286,48,PA,24.0,41769.0
1747319149.203931,60.199.208.47,192.168.167.253,443,44316,2084,2030,47,PA,24.0,41769.0
1747319149.203933,192.168.167.253,60.199.208.47,44272,443,54,0,64,A,16.0,31240.0
1747319149.203942,192.168.167.253,60.199.208.47,44302,443,54,0,64,A,16.0,31240.0
1747319149.203949,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31240.0
1747319149.203956,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31240.0
1747319149.203966,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31240.0
1747319149.203972,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31240.0
1747319149.203992,60.199.208.47,192.168.167.253,443,44332,112,58,48,PA,24.0,41769.0
1747319149.203992,60.199.208.47,192.168.167.253,443,44324,112,58,48,PA,24.0,41769.0
1747319149.203992,60.199.208.47,192.168.167.253,443,44316,340,286,47,PA,24.0,41769.0
1747319149.203992,60.199.208.47,192.168.167.253,443,44316,112,58,47,PA,24.0,41769.0
1747319149.203995,192.168.167.253,60.199.208.47,44332,443,54,0,64,A,16.0,31240.0
1747319149.204001,192.168.167.253,60.199.208.47,44324,443,54,0,64,A,16.0,31240.0
1747319149.204006,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31240.0
1747319149.204011,192.168.167.253,60.199.208.47,44316,443,54,0,64,A,16.0,31240.0
1747319149.205537,192.168.167.253,60.199.208.47,44288,443,118,64,64,PA,24.0,31240.0
1747319149.211257,192.168.167.253,60.199.208.47,44288,443,224,170,64,PA,24.0,31240.0
1747319149.211278,192.168.167.253,60.199.208.47,44288,443,366,312,64,PA,24.0,31240.0
1747319149.224451,192.168.167.253,60.199.208.47,44332,443,118,64,64,PA,24.0,31240.0
1747319149.224788,192.168.167.253,60.199.208.47,44332,443,241,187,64,PA,24.0,31240.0
1747319149.225448,192.168.167.253,60.199.208.47,44288,443,159,105,64,PA,24.0,31240.0
1747319149.2258,192.168.167.253,60.199.208.47,44316,443,118,64,64,PA,24.0,31240.0
1747319149.226065,192.168.167.253,60.199.208.47,44302,443,118,64,64,PA,24.0,31240.0
1747319149.226447,192.168.167.253,60.199.208.47,44324,443,118,64,64,PA,24.0,31240.0
1747319149.226894,192.168.167.253,60.199.208.47,44316,443,241,187,64,PA,24.0,31240.0
1747319149.226911,192.168.167.253,60.199.208.47,44302,443,241,187,64,PA,24.0,31240.0
1747319149.22911,192.168.167.253,60.199.208.47,44272,443,118,64,64,PA,24.0,31240.0
1747319149.231732,192.168.167.253,60.199.208.47,44288,443,160,106,64,PA,24.0,31240.0
1747319149.232548,192.168.167.253,60.199.208.47,44288,443,159,105,64,PA,24.0,31240.0
1747319149.232575,192.168.167.253,60.199.208.47,44324,443,241,187,64,PA,24.0,31240.0
1747319149.236647,192.168.167.253,60.199.208.47,44288,443,159,105,64,PA,24.0,31240.0
1747319149.236783,192.168.167.253,60.199.208.47,44272,443,241,187,64,PA,24.0,31240.0
1747319149.239553,192.168.167.253,60.199.208.47,44288,443,160,106,64,PA,24.0,31240.0
1747319149.246299,60.199.208.47,192.168.167.253,443,44288,116,62,48,PA,24.0,41769.0
1747319149.246499,192.168.167.253,60.199.208.47,44288,443,85,31,64,PA,24.0,31240.0
1747319149.258365,60.199.208.47,192.168.167.253,443,44288,60,0,48,A,16.0,41769.0
1747319149.258366,60.199.208.47,192.168.167.253,443,44288,85,31,48,PA,24.0,41769.0
1747319149.258366,60.199.208.47,192.168.167.253,443,44288,335,281,48,PA,24.0,41769.0
1747319149.258481,192.168.167.253,60.199.208.47,44288,443,54,0,64,A,16.0,31240.0
1747319149.260035,192.168.167.253,60.199.208.47,32855,443,1399,1357,64,,,
1747319149.27763,60.199.208.47,192.168.167.253,443,44332,116,62,48,PA,24.0,41769.0
1747319149.27763,60.199.208.47,192.168.167.253,443,44288,60,0,48,A,16.0,41769.0
