timestamp,global_delta_time,src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
1747273510.684497,0.672592,0.675931,10.129.219.246,140.112.254.4,3629,53,UDP,77,0,64,None,,,1033
1747273510.684524,0.000027,0.000027,10.129.219.246,140.112.254.4,51434,53,UDP,77,0,64,None,,,1034
1747273510.701560,0.017036,12.044047,140.112.254.4,10.129.219.246,53,3629,UDP,160,0,59,None,,,1035
1747273510.701939,0.000379,0.000379,140.112.254.4,10.129.219.246,53,51434,UDP,454,0,59,None,,,1036
1747273510.712499,0.010560,0.027975,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,None,,,1037
1747273510.712748,0.000249,0.000249,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,None,,,1038
1747273510.712911,0.000163,0.000163,10.129.219.246,31.13.87.1,64942,443,UDP,117,75,64,None,,,1039
1747273510.713114,0.000203,0.000203,10.129.219.246,31.13.87.1,55718,443,TCP,137,71,64,PA,24.0,2048.0,1040
1747273510.713208,0.000094,0.000094,10.129.219.246,31.13.87.1,55718,443,TCP,111,45,64,PA,24.0,2048.0,1041
1747273510.718901,0.005693,1.543240,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1042
1747273510.718903,0.000002,0.000002,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1043
1747273510.724309,0.005406,0.005406,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1044
1747273510.724719,0.000410,0.000410,31.13.87.1,10.129.219.246,443,64942,UDP,818,776,54,None,,,1045
1747273510.724721,0.000002,0.000002,31.13.87.1,10.129.219.246,443,64942,UDP,122,80,54,None,,,1046
1747273510.727934,0.003213,0.014726,10.129.219.246,31.13.87.1,64942,443,UDP,190,148,64,None,,,1047
1747273510.728055,0.000121,0.000121,10.129.219.246,31.13.87.1,64942,443,UDP,1288,1246,64,None,,,1048
1747273510.728056,0.000001,0.000001,10.129.219.246,31.13.87.1,64942,443,UDP,1292,1250,64,None,,,1049
1747273510.728062,0.000006,0.000006,10.129.219.246,31.13.87.1,64942,443,UDP,884,842,64,None,,,1050
1747273510.731412,0.003350,0.006691,31.13.87.1,10.129.219.246,443,64942,UDP,81,39,54,None,,,1051
1747273510.731733,0.000321,0.000321,31.13.87.1,10.129.219.246,443,64942,UDP,154,112,54,None,,,1052
1747273510.732109,0.000376,0.000376,31.13.87.1,10.129.219.246,443,64942,UDP,314,272,54,None,,,1053
1747273510.735417,0.003308,0.007355,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,None,,,1054
1747273510.739578,0.004161,0.007469,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1055
1747273510.739817,0.000239,0.000239,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1056
1747273510.760853,0.021036,0.021036,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1057
1747273510.770393,0.009540,0.034976,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,None,,,1058
1747273510.771073,0.000680,0.010220,31.13.87.1,10.129.219.246,443,64942,UDP,66,24,54,None,,,1059
1747273510.771154,0.000081,0.000761,10.129.219.246,31.13.87.1,64942,443,UDP,78,36,64,None,,,1060
1747273510.832287,0.061133,0.061214,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1061
1747273510.832384,0.000097,0.061230,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1062
1747273510.856416,0.024032,0.024129,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1063
1747273510.856502,0.000086,0.024118,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1064
1747273510.858649,0.002147,0.002233,31.13.87.1,10.129.219.246,443,55630,TCP,95,29,54,PA,24.0,293.0,1065
1747273510.858695,0.000046,0.002193,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1066
1747273510.859321,0.000626,0.000672,31.13.87.1,10.129.219.246,443,55643,TCP,96,30,54,PA,24.0,331.0,1067
1747273510.859354,0.000033,0.000659,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1068
1747273510.915203,0.055849,0.055882,31.13.87.1,10.129.219.246,443,55718,TCP,118,52,54,PA,24.0,824.0,1069
1747273510.915367,0.000164,0.056013,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1070
1747273510.919689,0.004322,0.004486,31.13.87.1,10.129.219.246,443,55643,TCP,126,60,54,PA,24.0,331.0,1071
1747273510.919742,0.000053,0.004375,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1072
1747273510.921700,0.001958,0.002011,31.13.87.1,10.129.219.246,443,55718,TCP,126,60,54,PA,24.0,824.0,1073
1747273510.921738,0.000038,0.001996,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1074
1747273510.952120,0.030382,0.030420,31.13.87.1,10.129.219.246,443,55718,TCP,130,64,54,PA,24.0,824.0,1075
1747273510.952256,0.000136,0.030518,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1076
1747273510.954571,0.002315,0.002451,31.13.87.1,10.129.219.246,443,55643,TCP,132,66,54,PA,24.0,331.0,1077
1747273510.954614,0.000043,0.002358,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,1078
1747273511.050555,0.095941,0.095984,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1079
1747273511.050702,0.000147,0.000147,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1080
1747273511.051031,0.000329,0.096417,10.129.219.246,31.13.87.1,64942,443,UDP,76,34,64,None,,,1081
1747273511.051216,0.000185,0.000514,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1082
1747273511.051218,0.000002,0.000002,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1083
1747273511.051220,0.000002,0.000002,31.13.87.1,10.129.219.246,443,64942,UDP,762,720,54,None,,,1084
1747273511.051221,0.000001,0.000001,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1085
1747273511.051395,0.000174,0.000364,10.129.219.246,31.13.87.1,64942,443,UDP,76,34,64,None,,,1086
1747273511.051539,0.000144,0.000144,10.129.219.246,31.13.87.1,64942,443,UDP,80,38,64,None,,,1087
1747273511.069358,0.017819,1.057453,31.13.87.4,10.129.219.246,443,55629,TCP,317,251,54,PA,24.0,2043.0,1088
1747273511.069543,0.000185,0.018004,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2044.0,1089
1747273511.069991,0.000448,0.000448,10.129.219.246,31.13.87.4,55629,443,TCP,102,36,64,PA,24.0,2048.0,1090
1747273511.071176,0.001185,0.019955,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1091
1747273511.073598,0.002422,0.004240,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,1092
1747273511.074631,0.001033,0.001033,31.13.87.4,10.129.219.246,443,55716,TCP,317,251,54,PA,24.0,2043.0,1093
1747273511.074695,0.000064,0.004704,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2044.0,1094
1747273511.075064,0.000369,0.000369,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1095
1747273511.079455,0.004391,0.004824,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1096
1747273511.662436,0.582981,0.587372,10.129.219.246,31.13.87.4,55716,443,TCP,675,609,64,PA,24.0,2048.0,1097
1747273511.668073,0.005637,0.588618,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1098
1747273511.951881,0.283808,0.283808,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,1099
1747273511.951886,0.000005,0.000005,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1100
1747273511.952159,0.000273,0.289723,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,1101
1747273511.952292,0.000133,0.000406,31.13.87.4,10.129.219.246,443,55716,TCP,1436,1370,54,A,16.0,2043.0,1102
1747273511.952297,0.000005,0.000005,31.13.87.4,10.129.219.246,443,55716,TCP,1436,1370,54,A,16.0,2043.0,1103
1747273511.952301,0.000004,0.000004,31.13.87.4,10.129.219.246,443,55716,TCP,1398,1332,54,PA,24.0,2043.0,1104
1747273511.952304,0.000003,0.000003,31.13.87.4,10.129.219.246,443,55716,TCP,781,715,54,PA,24.0,2043.0,1105
1747273511.952365,0.000061,0.000206,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,1972.0,1106
1747273511.952524,0.000159,0.000159,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2048.0,1107
1747273511.953723,0.001199,0.001199,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1108
1747273511.954476,0.000753,0.000753,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1109
1747273511.958531,0.004055,0.006227,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1110
1747273511.958534,0.000003,0.000003,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1111
1747273512.661701,0.703167,0.707225,10.129.219.246,31.13.87.4,55716,443,TCP,288,222,64,PA,24.0,2048.0,1112
1747273512.668751,0.007050,0.710217,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1113
1747273512.976054,0.307303,0.307303,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,1114
1747273512.976059,0.000005,0.000005,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1115
1747273512.976060,0.000001,0.000001,31.13.87.4,10.129.219.246,443,55716,TCP,109,43,54,PA,24.0,2043.0,1116
1747273512.976295,0.000235,0.314594,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,1117
1747273512.976374,0.000079,0.000079,10.129.219.246,31.13.87.4,55716,443,TCP,78,0,64,A,16.0,2046.0,1118
1747273512.977022,0.000648,0.000648,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,1119
1747273512.981912,0.004890,0.005852,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1120
1747273514.310673,1.328761,1.333651,10.129.219.246,31.13.87.1,64942,443,UDP,722,680,64,None,,,1121
1747273514.310712,0.000039,0.000039,10.129.219.246,31.13.87.1,64942,443,UDP,1197,1155,64,None,,,1122
1747273514.316448,0.005736,3.245272,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1123
1747273514.340573,0.024125,0.024125,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1124
1747273514.345342,0.004769,0.034630,10.129.219.246,31.13.87.1,64942,443,UDP,77,35,64,None,,,1125
1747273514.470007,0.124665,0.129434,31.13.87.1,10.129.219.246,443,64942,UDP,1274,1232,54,None,,,1126
1747273514.499675,0.029668,0.154333,10.129.219.246,31.13.87.1,64942,443,UDP,81,39,64,None,,,1127
1747273514.524846,0.025171,0.054839,31.13.87.1,10.129.219.246,443,64942,UDP,90,48,54,None,,,1128
1747273515.899798,1.374952,1.400123,10.129.219.246,140.112.254.4,16195,53,UDP,70,0,64,None,,,1129
1747273515.899842,0.000044,0.000044,10.129.219.246,140.112.254.4,17993,53,UDP,70,0,64,None,,,1130
1747273515.903664,0.003822,5.201725,140.112.254.4,10.129.219.246,53,16195,UDP,86,0,59,None,,,1131
1747273515.903665,0.000001,0.000001,140.112.254.4,10.129.219.246,53,17993,UDP,154,0,59,None,,,1132
1747273515.904002,0.000337,0.004160,10.129.219.246,20.27.177.113,55774,443,TCP,78,0,64,S,2.0,65535.0,1133
1747273515.907042,0.003040,0.003040,10.129.219.246,140.112.254.4,47521,53,UDP,80,0,64,None,,,1134
1747273515.907091,0.000049,0.000049,10.129.219.246,140.112.254.4,30648,53,UDP,80,0,64,None,,,1135
1747273515.909268,0.002177,0.005603,140.112.254.4,10.129.219.246,53,47521,UDP,553,0,59,None,,,1136
1747273515.911580,0.002312,0.002312,140.112.254.4,10.129.219.246,53,30648,UDP,227,0,59,None,,,1137
1747273515.911846,0.000266,0.004755,10.129.219.246,52.39.98.168,55775,443,TCP,78,0,64,S,2.0,65535.0,1138
1747273515.939522,0.000119,0.027676,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2055.0,1140
1747273515.939752,0.000230,0.000230,10.129.219.246,20.27.177.113,55774,443,TCP,1436,1370,64,A,16.0,2055.0,1141
1747273515.939764,0.000012,0.000012,10.129.219.246,20.27.177.113,55774,443,TCP,559,493,64,PA,24.0,2055.0,1142
1747273515.975779,0.036015,0.036376,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,70.0,1143
1747273515.976537,0.000758,0.000758,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,70.0,1144
1747273515.976541,0.000004,0.000004,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,70.0,1145
1747273515.976707,0.000166,0.036943,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2012.0,1146
1747273515.976757,0.000050,0.000216,20.27.177.113,10.129.219.246,443,55774,TCP,815,749,47,PA,24.0,70.0,1147
1747273515.976789,0.000032,0.000082,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2000.0,1148
1747273515.976889,0.000100,0.000100,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1149
1747273515.979133,0.002244,0.002244,10.129.219.246,20.27.177.113,55774,443,TCP,130,64,64,PA,24.0,2048.0,1150
1747273515.979249,0.000116,0.000116,10.129.219.246,20.27.177.113,55774,443,TCP,158,92,64,PA,24.0,2048.0,1151
1747273515.979401,0.000152,0.000152,10.129.219.246,20.27.177.113,55774,443,TCP,1436,1370,64,A,16.0,2048.0,1152
1747273515.979404,0.000003,0.000003,10.129.219.246,20.27.177.113,55774,443,TCP,565,499,64,PA,24.0,2048.0,1153
1747273516.013436,0.034032,0.036679,20.27.177.113,10.129.219.246,443,55774,TCP,145,79,47,PA,24.0,70.0,1154
1747273516.013443,0.000007,0.000007,20.27.177.113,10.129.219.246,443,55774,TCP,145,79,47,PA,24.0,70.0,1155
1747273516.013506,0.000063,0.000063,20.27.177.113,10.129.219.246,443,55774,TCP,130,64,47,PA,24.0,70.0,1156
1747273516.013579,0.000073,0.000073,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,74.0,1157
1747273516.013653,0.000074,0.034249,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2045.0,1158
1747273516.013701,0.000048,0.000048,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2044.0,1159
1747273516.013844,0.000143,0.000143,10.129.219.246,20.27.177.113,55774,443,TCP,97,31,64,PA,24.0,2048.0,1160
1747273516.064756,0.050912,65.705141,52.39.98.168,10.129.219.246,443,55775,TCP,74,0,245,SA,18.0,26847.0,1161
1747273516.064989,0.000233,0.051145,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2055.0,1162
1747273516.065313,0.000324,0.000324,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2055.0,1163
1747273516.065323,0.000010,0.000010,10.129.219.246,52.39.98.168,55775,443,TCP,643,577,64,PA,24.0,2055.0,1164
1747273516.090532,0.025209,0.076953,20.27.177.113,10.129.219.246,443,55774,TCP,66,0,47,A,16.0,74.0,1165
1747273516.218315,0.127783,0.153559,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,116.0,1166
1747273516.219056,0.000741,0.000741,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,127.0,1167
1747273516.219698,0.000642,0.000642,52.39.98.168,10.129.219.246,443,55775,TCP,300,234,245,PA,24.0,127.0,1168
1747273516.219831,0.000133,0.154508,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2051.0,1169
1747273516.220163,0.000332,0.000332,10.129.219.246,52.39.98.168,55775,443,TCP,130,64,64,PA,24.0,2051.0,1170
1747273516.220257,0.000094,0.000094,10.129.219.246,52.39.98.168,55775,443,TCP,158,92,64,PA,24.0,2051.0,1171
1747273516.220355,0.000098,0.000098,10.129.219.246,52.39.98.168,55775,443,TCP,618,552,64,PA,24.0,2051.0,1172
1747273516.220379,0.000024,0.000024,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2051.0,1173
1747273516.220382,0.000003,0.000003,10.129.219.246,52.39.98.168,55775,443,TCP,1425,1359,64,PA,24.0,2051.0,1174
1747273516.373616,0.153234,0.153918,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,127.0,1175
1747273516.373624,0.000008,0.000008,52.39.98.168,10.129.219.246,443,55775,TCP,245,179,245,PA,24.0,127.0,1176
1747273516.373699,0.000075,0.000075,52.39.98.168,10.129.219.246,443,55775,TCP,128,62,245,PA,24.0,127.0,1177
1747273516.373702,0.000003,0.000003,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,127.0,1178
1747273516.373928,0.000226,0.000226,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,207.0,1179
1747273516.373934,0.000006,0.153552,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2048.0,1180
1747273516.374047,0.000113,0.000113,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2047.0,1181
1747273516.374071,0.000024,0.000024,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2047.0,1182
1747273516.374323,0.000252,0.000252,10.129.219.246,52.39.98.168,55775,443,TCP,97,31,64,PA,24.0,2048.0,1183
1747273516.374903,0.000580,0.000975,52.39.98.168,10.129.219.246,443,55775,TCP,1384,1318,245,PA,24.0,277.0,1184
1747273516.374907,0.000004,0.000004,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,277.0,1185
1747273516.374950,0.000043,0.000627,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2026.0,1186
1747273516.378954,0.004004,0.004004,10.129.219.246,140.112.254.4,59630,53,UDP,87,0,64,None,,,1187
1747273516.379031,0.000077,0.000077,10.129.219.246,140.112.254.4,54466,53,UDP,87,0,64,None,,,1188
1747273516.385009,0.005978,0.473429,140.112.254.4,10.129.219.246,53,54466,UDP,208,0,59,None,,,1189
1747273516.444543,0.059534,0.059534,140.112.254.4,10.129.219.246,53,59630,UDP,504,0,59,None,,,1190
1747273516.445936,0.001393,0.066905,10.129.219.246,18.65.3.81,59465,443,UDP,1292,1250,64,None,,,1191
1747273516.445988,0.000052,0.000052,10.129.219.246,18.65.3.81,59465,443,UDP,1292,1250,64,None,,,1192
1747273516.573176,0.127188,0.198269,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,277.0,1193
1747273516.598463,0.001506,0.001506,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,None,,,1195
1747273516.598793,0.000330,0.000330,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,None,,,1196
1747273516.599058,0.000265,0.153070,10.129.219.246,18.65.3.81,59465,443,UDP,96,54,64,None,,,1197
1747273516.599082,0.000024,0.000289,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,None,,,1198
1747273516.599086,0.000004,0.000004,18.65.3.81,10.129.219.246,443,59465,UDP,1019,977,245,None,,,1199
1747273516.599416,0.000330,0.000358,10.129.219.246,18.65.3.81,59465,443,UDP,96,54,64,None,,,1200
1747273516.601168,0.001752,0.001752,10.129.219.246,18.65.3.81,59465,443,UDP,127,85,64,None,,,1201
1747273516.601261,0.000093,0.000093,10.129.219.246,18.65.3.81,59465,443,UDP,128,86,64,None,,,1202
1747273516.601700,0.000439,0.000439,10.129.219.246,18.65.3.81,59465,443,UDP,477,435,64,None,,,1203
1747273516.694948,0.093248,0.093248,10.129.219.246,31.13.87.4,55716,443,TCP,289,223,64,PA,24.0,2048.0,1204
1747273516.698852,0.003904,3.716940,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,1205
1747273516.751859,0.053007,0.152773,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1206
1747273516.751864,0.000005,0.000005,18.65.3.81,10.129.219.246,443,59465,UDP,101,59,245,None,,,1207
1747273516.752063,0.000199,0.000199,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,None,,,1208
1747273516.752379,0.000316,0.057431,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1209
1747273516.753954,0.001575,0.001891,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,None,,,1210
1747273516.754195,0.000241,0.001816,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1211
1747273516.754277,0.000082,0.000323,18.65.3.81,10.129.219.246,443,59465,UDP,1242,1200,245,None,,,1212
1747273516.754651,0.000374,0.000374,18.65.3.81,10.129.219.246,443,59465,UDP,820,778,245,None,,,1213
1747273516.754741,0.000090,0.000546,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1214
1747273516.884306,0.129565,0.793774,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1215
1747273516.884309,0.000003,0.000003,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1216
1747273516.884406,0.000097,0.129665,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2005.0,1217
1747273516.884490,0.000084,0.000084,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1218
1747273516.885904,0.001414,0.001595,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1219
1747273516.885906,0.000002,0.000002,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1220
1747273516.885907,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,154,88,47,PA,24.0,74.0,1221
1747273516.885908,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1222
1747273516.885909,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1223
1747273516.885910,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,110,44,47,A,16.0,74.0,1224
1747273516.885911,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1225
1747273516.885912,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1226
1747273516.885966,0.000054,0.001476,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1917.0,1227
1747273516.886007,0.000041,0.000041,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1228
1747273516.886851,0.000844,0.000844,10.129.219.246,52.39.98.168,55775,443,TCP,128,62,64,PA,24.0,2048.0,1229
1747273516.886869,0.000018,0.000018,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1230
1747273516.886872,0.000003,0.000003,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1231
1747273516.891142,0.004270,0.004270,10.129.219.246,140.82.114.26,55741,443,TCP,403,337,64,PA,24.0,2048.0,1232
1747273516.905638,0.014496,0.150987,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,None,,,1233
1747273516.918471,0.012833,0.032559,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1234
1747273516.918473,0.000002,0.000002,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1235
1747273516.918570,0.000097,0.027428,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2005.0,1236
1747273516.918666,0.000096,0.000096,10.129.219.246,140.82.114.26,55741,443,TCP,96,30,64,PA,24.0,2048.0,1237
1747273516.918766,0.000100,0.000100,10.129.219.246,140.82.114.26,55741,443,TCP,66,0,64,FA,17.0,2048.0,1238
1747273516.918783,0.000017,0.000310,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1239
1747273516.918784,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1240
1747273516.918812,0.000028,0.000046,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1962.0,1241
1747273516.918823,0.000011,0.000011,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1242
1747273516.920698,0.001875,0.001914,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1243
1747273516.920720,0.000022,0.001897,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2026.0,1244
1747273516.921018,0.000298,0.000320,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1245
1747273516.921034,0.000016,0.000314,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2026.0,1246
1747273516.921367,0.000333,0.000349,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1247
1747273516.921368,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1248
1747273516.921370,0.000002,0.000002,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1249
1747273516.921371,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1250
1747273516.921371,0.000000,0.000000,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1251
1747273516.921393,0.000022,0.000359,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1940.0,1252
1747273516.921455,0.000062,0.000062,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1253
1747273516.921484,0.000029,0.000113,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1254
1747273516.921485,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1255
1747273516.921487,0.000002,0.000002,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1256
1747273516.921514,0.000027,0.000059,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1983.0,1257
1747273516.921534,0.000020,0.000020,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1258
1747273516.921564,0.000030,0.000077,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,74.0,1259
1747273516.921565,0.000001,0.000001,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,74.0,1260
1747273516.921607,0.000042,0.000073,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2005.0,1261
