timestamp,src_ip,dst_ip,src_port,dst_port,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window
1747192410.467784,172.20.10.4,35.174.127.31,51524.0,443.0,94,28,64,PA,24.0,2048.0
1747192410.846049,35.174.127.31,172.20.10.4,443.0,51524.0,66,0,113,A,16.0,145.0
1747192411.339704,35.174.127.31,172.20.10.4,443.0,51531.0,90,24,113,PA,24.0,325.0
1747192411.339918,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2047.0
1747192411.340235,172.20.10.4,35.174.127.31,51531.0,443.0,94,28,64,PA,24.0,2048.0
1747192411.859411,35.174.127.31,172.20.10.4,443.0,51531.0,66,0,113,A,16.0,325.0
1747192411.911326,172.20.10.4,35.174.127.31,51531.0,443.0,197,131,64,PA,24.0,2048.0
1747192412.317266,35.174.127.31,172.20.10.4,443.0,51531.0,66,0,113,A,16.0,331.0
1747192412.67113,34.120.52.64,172.20.10.4,443.0,51523.0,93,27,121,PA,24.0,1040.0
1747192412.671347,172.20.10.4,34.120.52.64,51523.0,443.0,66,0,64,A,16.0,2047.0
1747192412.67244,172.20.10.4,34.120.52.64,51523.0,443.0,97,31,64,PA,24.0,2048.0
1747192412.716488,34.120.52.64,172.20.10.4,443.0,51523.0,66,0,121,A,16.0,1040.0
1747192412.911772,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192413.269237,35.174.127.31,172.20.10.4,443.0,51531.0,66,0,113,A,16.0,336.0
1747192413.26924,35.174.127.31,172.20.10.4,443.0,51531.0,333,267,113,PA,24.0,336.0
1747192413.269459,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192413.387807,140.82.113.25,172.20.10.4,443.0,51543.0,91,25,50,PA,24.0,75.0
1747192413.388012,172.20.10.4,140.82.113.25,51543.0,443.0,66,0,64,A,16.0,2047.0
1747192413.388311,172.20.10.4,140.82.113.25,51543.0,443.0,95,29,64,PA,24.0,2048.0
1747192413.69955,140.82.113.25,172.20.10.4,443.0,51543.0,66,0,50,A,16.0,75.0
1747192416.922553,172.20.10.4,172.20.10.1,32593.0,53.0,75,0,64,,,
1747192416.922681,172.20.10.4,172.20.10.1,43778.0,53.0,75,0,64,,,
1747192416.922761,172.20.10.4,172.20.10.1,21578.0,53.0,75,0,64,,,
1747192417.404732,172.20.10.1,172.20.10.4,53.0,32593.0,103,0,64,,,
1747192417.409456,172.20.10.1,172.20.10.4,53.0,21578.0,125,0,64,,,
1747192417.409458,172.20.10.1,172.20.10.4,53.0,43778.0,91,0,64,,,
1747192422.543144,172.20.10.4,172.20.10.1,39205.0,53.0,91,0,64,,,
1747192422.543365,172.20.10.4,172.20.10.1,58299.0,53.0,91,0,64,,,
1747192422.543477,172.20.10.4,172.20.10.1,49450.0,53.0,91,0,64,,,
1747192422.646408,172.20.10.1,172.20.10.4,53.0,39205.0,119,0,64,,,
1747192422.664076,172.20.10.1,172.20.10.4,53.0,49450.0,141,0,64,,,
1747192422.664079,172.20.10.1,172.20.10.4,53.0,58299.0,107,0,64,,,
1747192424.319945,172.20.10.4,172.20.10.1,35580.0,53.0,74,0,64,,,
1747192424.319996,172.20.10.4,172.20.10.1,22896.0,53.0,74,0,64,,,
1747192424.320042,172.20.10.4,172.20.10.1,43643.0,53.0,74,0,64,,,
1747192424.320393,172.20.10.4,172.20.10.1,49594.0,53.0,71,0,64,,,
1747192424.320496,172.20.10.4,172.20.10.1,24705.0,53.0,71,0,64,,,
1747192424.320577,172.20.10.4,172.20.10.1,58683.0,53.0,71,0,64,,,
1747192424.389604,172.20.10.1,172.20.10.4,53.0,35580.0,130,0,64,,,
1747192424.448699,172.20.10.1,172.20.10.4,53.0,43643.0,135,0,64,,,
1747192424.448701,172.20.10.1,172.20.10.4,53.0,22896.0,106,0,64,,,
1747192424.516282,172.20.10.1,172.20.10.4,53.0,49594.0,127,0,64,,,
1747192424.516286,172.20.10.1,172.20.10.4,53.0,24705.0,103,0,64,,,
1747192424.532429,172.20.10.1,172.20.10.4,53.0,58683.0,132,0,64,,,
1747192427.341409,172.20.10.4,199.232.149.55,51532.0,443.0,54,0,64,A,16.0,2048.0
1747192427.892586,199.232.149.55,172.20.10.4,443.0,51532.0,66,0,57,A,16.0,333.0
1747192428.911523,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192429.524128,35.174.127.31,172.20.10.4,443.0,51531.0,328,262,113,PA,24.0,341.0
1747192429.524338,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192434.434074,172.20.10.4,3.33.235.18,51553.0,443.0,54,0,64,A,16.0,2048.0
1747192434.575455,3.33.235.18,172.20.10.4,443.0,51553.0,66,0,245,A,16.0,197.0
1747192437.965339,34.120.52.64,172.20.10.4,443.0,51523.0,93,27,121,PA,24.0,1040.0
1747192437.965586,172.20.10.4,34.120.52.64,51523.0,443.0,66,0,64,A,16.0,2047.0
1747192437.966622,172.20.10.4,34.120.52.64,51523.0,443.0,97,31,64,PA,24.0,2048.0
1747192438.04781,34.120.52.64,172.20.10.4,443.0,51523.0,66,0,121,A,16.0,1040.0
1747192444.911691,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192445.238041,35.174.127.31,172.20.10.4,443.0,51531.0,328,262,113,PA,24.0,347.0
1747192445.238258,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192447.739739,172.20.10.4,40.79.197.35,51654.0,443.0,54,0,64,A,16.0,2048.0
1747192447.822475,40.79.197.35,172.20.10.4,443.0,51654.0,66,0,113,A,16.0,16384.0
1747192451.496697,172.20.10.4,31.13.87.1,51549.0,443.0,54,0,64,A,16.0,2048.0
1747192451.624421,31.13.87.1,172.20.10.4,443.0,51549.0,66,0,54,A,16.0,332.0
1747192452.926941,172.20.10.4,172.20.10.1,26189.0,53.0,75,0,64,,,
1747192452.92703,172.20.10.4,172.20.10.1,53866.0,53.0,75,0,64,,,
1747192452.927115,172.20.10.4,172.20.10.1,16360.0,53.0,75,0,64,,,
1747192453.137546,172.20.10.1,172.20.10.4,53.0,26189.0,103,0,64,,,
1747192453.137549,172.20.10.1,172.20.10.4,53.0,53866.0,91,0,64,,,
1747192453.137552,172.20.10.1,172.20.10.4,53.0,16360.0,132,0,64,,,
1747192455.846515,172.20.10.4,35.174.127.31,51524.0,443.0,54,0,64,A,16.0,2048.0
1747192456.195972,35.174.127.31,172.20.10.4,443.0,51524.0,66,0,113,A,16.0,145.0
1747192458.699826,172.20.10.4,140.82.113.25,51543.0,443.0,54,0,64,A,16.0,2048.0
1747192458.961713,140.82.113.25,172.20.10.4,443.0,51543.0,66,0,50,A,16.0,75.0
1747192460.803573,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.803842,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7510.0
1747192460.809627,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.80963,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809632,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809634,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809636,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,PA,24.0,1090.0
1747192460.809638,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809639,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809641,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809643,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809646,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809648,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,PA,24.0,1090.0
1747192460.80965,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809653,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809655,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809657,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809659,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.80966,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,PA,24.0,1090.0
1747192460.809663,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192460.809665,17.57.145.134,172.20.10.4,5223.0,51314.0,429,363,49,PA,24.0,1090.0
1747192460.810437,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7530.0
1747192460.814711,172.20.10.4,17.57.145.134,51314.0,5223.0,98,32,64,PA,24.0,7530.0
1747192460.911491,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192460.945763,17.57.145.134,172.20.10.4,5223.0,51314.0,66,0,49,A,16.0,1090.0
1747192461.082029,172.20.10.4,172.20.10.1,63857.0,53.0,74,0,64,,,
1747192461.082185,172.20.10.4,172.20.10.1,36829.0,53.0,74,0,64,,,
1747192461.082275,172.20.10.4,172.20.10.1,53525.0,53.0,74,0,64,,,
1747192461.111563,172.20.10.1,172.20.10.4,53.0,53525.0,99,0,64,,,
1747192461.17314,35.174.127.31,172.20.10.4,443.0,51531.0,329,263,113,PA,24.0,352.0
1747192461.173247,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192461.285264,172.20.10.1,172.20.10.4,53.0,63857.0,102,0,64,,,
1747192461.285267,172.20.10.1,172.20.10.4,53.0,36829.0,90,0,64,,,
1747192461.921618,172.20.10.4,172.20.10.1,65425.0,53.0,73,0,64,,,
1747192461.921825,172.20.10.4,172.20.10.1,18771.0,53.0,73,0,64,,,
1747192461.921918,172.20.10.4,172.20.10.1,16448.0,53.0,73,0,64,,,
1747192461.949466,172.20.10.1,172.20.10.4,53.0,16448.0,143,0,64,,,
1747192462.304233,172.20.10.1,172.20.10.4,53.0,18771.0,105,0,64,,,
1747192462.304236,172.20.10.1,172.20.10.4,53.0,65425.0,129,0,64,,,
1747192462.61136,172.20.10.4,104.18.11.200,51710.0,443.0,78,0,64,S,2.0,65535.0
1747192462.751543,172.20.10.4,104.18.11.200,51710.0,443.0,66,0,64,A,16.0,2060.0
1747192462.752711,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2060.0
1747192462.752747,172.20.10.4,104.18.11.200,51710.0,443.0,660,594,64,PA,24.0,2060.0
1747192462.826084,17.57.145.134,172.20.10.4,5223.0,51314.0,686,620,49,PA,24.0,1090.0
1747192462.82657,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7521.0
1747192462.829059,172.20.10.4,17.57.145.134,51314.0,5223.0,98,32,64,PA,24.0,7530.0
1747192462.863114,172.20.10.4,17.57.145.134,51314.0,5223.0,519,453,64,PA,24.0,7530.0
1747192463.010657,17.57.145.134,172.20.10.4,5223.0,51314.0,66,0,49,A,16.0,1090.0
1747192463.010659,17.57.145.134,172.20.10.4,5223.0,51314.0,66,0,49,A,16.0,1089.0
1747192463.01066,17.57.145.134,172.20.10.4,5223.0,51314.0,106,40,49,PA,24.0,1090.0
1747192463.011074,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7530.0
1747192463.031031,104.18.11.200,172.20.10.4,443.0,51710.0,78,0,57,A,16.0,9.0
1747192463.03123,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2060.0
1747192463.190717,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192463.190995,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7510.0
1747192463.199968,17.57.145.134,172.20.10.4,5223.0,51314.0,1354,1288,49,A,16.0,1090.0
1747192463.199971,17.57.145.134,172.20.10.4,5223.0,51314.0,888,822,49,PA,24.0,1090.0
1747192463.199973,104.18.11.200,172.20.10.4,443.0,51710.0,66,0,57,A,16.0,9.0
1747192463.199975,104.18.11.200,172.20.10.4,443.0,51710.0,1447,1381,57,PA,24.0,9.0
1747192463.200183,172.20.10.4,104.18.11.200,51710.0,443.0,66,0,64,A,16.0,2038.0
1747192463.200335,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7497.0
1747192463.202875,172.20.10.4,17.57.145.134,51314.0,5223.0,98,32,64,PA,24.0,7530.0
1747192463.205405,172.20.10.4,104.18.11.200,51710.0,443.0,130,64,64,PA,24.0,2048.0
1747192463.205967,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2048.0
1747192463.231755,34.120.52.64,172.20.10.4,443.0,51523.0,93,27,121,PA,24.0,1040.0
1747192463.231948,172.20.10.4,34.120.52.64,51523.0,443.0,66,0,64,A,16.0,2047.0
1747192463.232504,172.20.10.4,34.120.52.64,51523.0,443.0,97,31,64,PA,24.0,2048.0
1747192463.352279,17.57.145.134,172.20.10.4,5223.0,51314.0,66,0,49,A,16.0,1090.0
1747192463.404389,104.18.11.200,172.20.10.4,443.0,51710.0,66,0,57,A,16.0,9.0
1747192463.404562,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2048.0
1747192463.473427,104.18.11.200,172.20.10.4,443.0,51710.0,66,0,57,A,16.0,9.0
1747192463.473517,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2048.0
1747192463.473542,172.20.10.4,104.18.11.200,51710.0,443.0,71,5,64,PA,24.0,2048.0
1747192463.503029,34.120.52.64,172.20.10.4,443.0,51523.0,66,0,121,A,16.0,1040.0
1747192463.64369,104.18.11.200,172.20.10.4,443.0,51710.0,78,0,57,A,16.0,9.0
1747192463.643934,172.20.10.4,104.18.11.200,51710.0,443.0,1454,1388,64,A,16.0,2048.0
1747192463.789906,104.18.11.200,172.20.10.4,443.0,51710.0,66,0,57,A,16.0,9.0
1747192463.912042,172.20.10.4,104.18.11.200,51710.0,443.0,66,0,64,FA,17.0,2048.0
1747192464.332258,172.20.10.4,17.57.145.134,51314.0,5223.0,449,383,64,PA,24.0,7530.0
1747192464.462775,17.57.145.134,172.20.10.4,5223.0,51314.0,66,0,49,A,16.0,1089.0
1747192464.462778,17.57.145.134,172.20.10.4,5223.0,51314.0,106,40,49,PA,24.0,1090.0
1747192464.463106,172.20.10.4,17.57.145.134,51314.0,5223.0,66,0,64,A,16.0,7530.0
1747192464.517266,104.18.11.200,172.20.10.4,443.0,51710.0,1105,1039,57,PA,24.0,9.0
1747192464.517555,172.20.10.4,104.18.11.200,51710.0,443.0,54,0,64,R,4.0,0.0
1747192465.21893,172.20.10.4,104.18.11.200,51712.0,443.0,78,0,64,S,2.0,65535.0
1747192465.289192,172.20.10.4,172.20.10.1,37168.0,53.0,88,0,64,,,
1747192465.28935,172.20.10.4,172.20.10.1,54631.0,53.0,88,0,64,,,
1747192465.289472,172.20.10.4,172.20.10.1,49971.0,53.0,88,0,64,,,
1747192465.350704,172.20.10.1,172.20.10.4,53.0,37168.0,172,0,64,,,
1747192465.350707,172.20.10.1,172.20.10.4,53.0,54631.0,136,0,64,,,
1747192465.35071,172.20.10.1,172.20.10.4,53.0,49971.0,172,0,64,,,
1747192465.91036,172.20.10.4,3.233.158.25,51715.0,443.0,78,0,64,S,2.0,65535.0
1747192465.913536,172.20.10.4,31.13.87.1,51549.0,443.0,98,32,64,PA,24.0,2048.0
1747192465.983097,31.13.87.1,172.20.10.4,443.0,51549.0,66,0,54,A,16.0,332.0
1747192466.099033,31.13.87.1,172.20.10.4,443.0,51549.0,94,28,54,PA,24.0,332.0
1747192466.099224,172.20.10.4,31.13.87.1,51549.0,443.0,66,0,64,A,16.0,2047.0
1747192466.194439,172.20.10.4,3.233.158.25,51715.0,443.0,54,0,64,R,4.0,0.0
1747192472.490417,172.20.10.4,17.138.175.254,51319.0,443.0,78,0,64,S,2.0,65535.0
1747192472.664658,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2053.0
1747192472.664665,172.20.10.4,17.138.175.254,51319.0,443.0,583,517,64,PA,24.0,2053.0
1747192472.847147,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,131.0
1747192472.851238,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,131.0
1747192472.852076,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2031.0
1747192472.858117,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,PA,24.0,131.0
1747192472.858285,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2026.0
1747192472.86188,17.138.175.254,172.20.10.4,443.0,51319.0,1366,1300,47,PA,24.0,131.0
1747192472.861883,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,131.0
1747192472.861885,17.138.175.254,172.20.10.4,443.0,51319.0,101,35,47,PA,24.0,131.0
1747192472.862647,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2005.0
1747192472.870394,172.20.10.4,17.138.175.254,51319.0,443.0,146,80,64,PA,24.0,2048.0
1747192472.872884,172.20.10.4,17.138.175.254,51319.0,443.0,1464,1398,64,A,16.0,2048.0
1747192472.872909,172.20.10.4,17.138.175.254,51319.0,443.0,716,650,64,PA,24.0,2048.0
1747192472.872931,172.20.10.4,17.138.175.254,51319.0,443.0,291,225,64,PA,24.0,2048.0
1747192472.873276,172.20.10.4,17.138.175.254,51319.0,443.0,136,70,64,PA,24.0,2048.0
1747192472.873377,172.20.10.4,17.138.175.254,51319.0,443.0,125,59,64,PA,24.0,2048.0
1747192472.893977,172.20.10.4,199.232.149.55,51532.0,443.0,54,0,64,A,16.0,2048.0
1747192472.988124,199.232.149.55,172.20.10.4,443.0,51532.0,66,0,57,A,16.0,333.0
1747192473.046474,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,131.0
1747192473.046478,17.138.175.254,172.20.10.4,443.0,51319.0,337,271,47,PA,24.0,131.0
1747192473.04648,17.138.175.254,172.20.10.4,443.0,51319.0,337,271,47,PA,24.0,131.0
1747192473.047174,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2039.0
1747192473.04875,17.138.175.254,172.20.10.4,443.0,51319.0,128,62,47,PA,24.0,131.0
1747192473.048924,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2047.0
1747192473.049239,172.20.10.4,17.138.175.254,51319.0,443.0,97,31,64,PA,24.0,2048.0
1747192473.065764,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,136.0
1747192473.065767,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,142.0
1747192473.076538,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,147.0
1747192473.076541,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,147.0
1747192473.076542,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,147.0
1747192473.076543,17.138.175.254,172.20.10.4,443.0,51319.0,123,57,47,PA,24.0,147.0
1747192473.076914,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2047.0
1747192473.123698,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,147.0
1747192473.124017,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2026.0
1747192473.142022,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,PA,24.0,147.0
1747192473.142031,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,147.0
1747192473.142036,17.138.175.254,172.20.10.4,443.0,51319.0,623,557,47,PA,24.0,147.0
1747192473.142038,17.138.175.254,172.20.10.4,443.0,51319.0,97,31,47,PA,24.0,147.0
1747192473.142041,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,147.0
1747192473.142574,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2048.0
1747192473.224784,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,A,16.0,147.0
1747192473.224788,17.138.175.254,172.20.10.4,443.0,51319.0,1464,1398,47,PA,24.0,147.0
1747192473.22479,17.138.175.254,172.20.10.4,443.0,51319.0,684,618,47,PA,24.0,147.0
1747192473.225264,172.20.10.4,17.138.175.254,51319.0,443.0,66,0,64,A,16.0,2048.0
1747192473.294901,17.138.175.254,172.20.10.4,443.0,51319.0,66,0,47,A,16.0,147.0
1747192473.384288,140.82.113.25,172.20.10.4,443.0,51543.0,91,25,50,PA,24.0,75.0
1747192473.384489,172.20.10.4,140.82.113.25,51543.0,443.0,66,0,64,A,16.0,2047.0
1747192473.385645,172.20.10.4,140.82.113.25,51543.0,443.0,95,29,64,PA,24.0,2048.0
1747192473.704678,140.82.113.25,172.20.10.4,443.0,51543.0,66,0,50,A,16.0,75.0
1747192476.91102,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192477.291939,35.174.127.31,172.20.10.4,443.0,51531.0,329,263,113,PA,24.0,358.0
1747192477.292187,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192477.932216,172.20.10.4,172.20.10.1,40419.0,53.0,86,0,64,,,
1747192477.932348,172.20.10.4,172.20.10.1,43426.0,53.0,86,0,64,,,
1747192477.932448,172.20.10.4,172.20.10.1,50427.0,53.0,86,0,64,,,
1747192477.933477,172.20.10.4,172.20.10.1,38880.0,53.0,75,0,64,,,
1747192477.933579,172.20.10.4,172.20.10.1,51476.0,53.0,75,0,64,,,
1747192477.933671,172.20.10.4,172.20.10.1,55247.0,53.0,75,0,64,,,
1747192477.957547,172.20.10.1,172.20.10.4,53.0,38880.0,103,0,64,,,
1747192477.965727,172.20.10.1,172.20.10.4,53.0,51476.0,91,0,64,,,
1747192477.96573,172.20.10.1,172.20.10.4,53.0,55247.0,125,0,64,,,
1747192477.993669,172.20.10.1,172.20.10.4,53.0,40419.0,114,0,64,,,
1747192478.008685,172.20.10.1,172.20.10.4,53.0,43426.0,102,0,64,,,
1747192478.008688,172.20.10.1,172.20.10.4,53.0,50427.0,136,0,64,,,
1747192478.523248,3.33.235.18,172.20.10.4,443.0,51553.0,106,40,245,PA,24.0,197.0
1747192478.523441,172.20.10.4,3.33.235.18,51553.0,443.0,66,0,64,A,16.0,2047.0
1747192478.524977,172.20.10.4,3.33.235.18,51553.0,443.0,108,42,64,PA,24.0,2048.0
1747192478.525025,172.20.10.4,3.33.235.18,51553.0,443.0,108,42,64,PA,24.0,2048.0
1747192478.627736,3.33.235.18,172.20.10.4,443.0,51553.0,66,0,245,A,16.0,197.0
1747192478.627738,3.33.235.18,172.20.10.4,443.0,51553.0,66,0,245,A,16.0,197.0
1747192488.757164,34.120.52.64,172.20.10.4,443.0,51523.0,93,27,121,PA,24.0,1040.0
1747192488.757375,172.20.10.4,34.120.52.64,51523.0,443.0,66,0,64,A,16.0,2047.0
1747192488.757984,172.20.10.4,34.120.52.64,51523.0,443.0,97,31,64,PA,24.0,2048.0
1747192488.807542,34.120.52.64,172.20.10.4,443.0,51523.0,66,0,121,A,16.0,1040.0
1747192490.383604,172.20.10.4,172.20.10.1,34258.0,53.0,75,0,64,,,
1747192490.383664,172.20.10.4,172.20.10.1,18839.0,53.0,75,0,64,,,
1747192490.383705,172.20.10.4,172.20.10.1,1569.0,53.0,75,0,64,,,
1747192490.389021,172.20.10.4,172.20.10.1,23582.0,53.0,79,0,64,,,
1747192490.389058,172.20.10.4,172.20.10.1,50153.0,53.0,79,0,64,,,
1747192490.389111,172.20.10.4,172.20.10.1,60454.0,53.0,79,0,64,,,
1747192490.451304,172.20.10.1,172.20.10.4,53.0,34258.0,103,0,64,,,
1747192490.45492,172.20.10.1,172.20.10.4,53.0,18839.0,91,0,64,,,
1747192490.454921,172.20.10.1,172.20.10.4,53.0,1569.0,125,0,64,,,
1747192490.454922,172.20.10.1,172.20.10.4,53.0,23582.0,134,0,64,,,
1747192490.454922,172.20.10.1,172.20.10.4,53.0,50153.0,122,0,64,,,
1747192490.495408,172.20.10.1,172.20.10.4,53.0,60454.0,156,0,64,,,
1747192490.495581,172.20.10.4,172.20.10.1,,,70,0,64,,,
1747192492.822767,172.20.10.4,40.79.197.35,51654.0,443.0,54,0,64,A,16.0,2048.0
1747192492.841239,172.20.10.4,172.20.10.1,30154.0,53.0,83,0,64,,,
1747192492.841285,172.20.10.4,172.20.10.1,4614.0,53.0,83,0,64,,,
1747192492.84132,172.20.10.4,172.20.10.1,7814.0,53.0,83,0,64,,,
1747192492.845042,172.20.10.4,172.20.10.1,57756.0,53.0,107,0,64,,,
1747192492.845109,172.20.10.4,172.20.10.1,44232.0,53.0,107,0,64,,,
1747192492.84514,172.20.10.4,172.20.10.1,53937.0,53.0,107,0,64,,,
1747192492.910725,172.20.10.4,35.174.127.31,51531.0,443.0,307,241,64,PA,24.0,2048.0
1747192492.972,40.79.197.35,172.20.10.4,443.0,51654.0,66,0,113,A,16.0,16384.0
1747192493.018459,172.20.10.4,172.20.10.1,44039.0,53.0,79,0,64,,,
1747192493.018499,172.20.10.4,172.20.10.1,44418.0,53.0,79,0,64,,,
1747192493.018531,172.20.10.4,172.20.10.1,24011.0,53.0,79,0,64,,,
1747192493.291329,172.20.10.1,172.20.10.4,53.0,57756.0,135,0,64,,,
1747192493.291331,172.20.10.1,172.20.10.4,53.0,44232.0,123,0,64,,,
1747192493.291334,172.20.10.1,172.20.10.4,53.0,53937.0,165,0,64,,,
1747192493.291335,172.20.10.1,172.20.10.4,53.0,4614.0,115,0,64,,,
1747192493.291337,172.20.10.1,172.20.10.4,53.0,7814.0,156,0,64,,,
1747192493.291338,172.20.10.1,172.20.10.4,53.0,30154.0,139,0,64,,,
1747192493.392278,172.20.10.1,172.20.10.4,53.0,44418.0,127,0,64,,,
1747192493.404953,172.20.10.1,172.20.10.4,53.0,44039.0,163,0,64,,,
1747192493.447941,172.20.10.1,172.20.10.4,53.0,24011.0,169,0,64,,,
1747192493.565953,35.174.127.31,172.20.10.4,443.0,51531.0,332,266,113,PA,24.0,363.0
1747192493.566095,172.20.10.4,35.174.127.31,51531.0,443.0,66,0,64,A,16.0,2043.0
1747192493.697511,172.20.10.4,172.20.10.1,60323.0,53.0,80,0,64,,,
1747192493.697685,172.20.10.4,172.20.10.1,36961.0,53.0,80,0,64,,,
1747192493.697825,172.20.10.4,172.20.10.1,9259.0,53.0,80,0,64,,,
1747192493.751628,172.20.10.1,172.20.10.4,53.0,60323.0,164,0,64,,,
1747192493.761744,172.20.10.1,172.20.10.4,53.0,9259.0,170,0,64,,,
1747192493.818297,172.20.10.1,172.20.10.4,53.0,36961.0,128,0,64,,,
1747192495.178186,172.20.10.4,172.20.10.1,53903.0,53.0,80,0,64,,,
1747192495.17827,172.20.10.4,172.20.10.1,31775.0,53.0,80,0,64,,,
1747192495.17834,172.20.10.4,172.20.10.1,19246.0,53.0,80,0,64,,,
1747192495.190886,172.20.10.4,172.20.10.1,29472.0,53.0,70,0,64,,,
1747192495.190956,172.20.10.4,172.20.10.1,63336.0,53.0,70,0,64,,,
